"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"9/10/2024 1 a.m. PDT",836,808,147,-689
SCL,"9/10/2024 2 a.m. PDT",803,774,142,-661
SCL,"9/10/2024 3 a.m. PDT",782,754,138,-644
SCL,"9/10/2024 4 a.m. PDT",765,748,121,-644
SCL,"9/10/2024 5 a.m. PDT",745,762,122,-623
SCL,"9/10/2024 6 a.m. PDT",792,816,279,-513
SCL,"9/10/2024 7 a.m. PDT",886,910,476,-410
SCL,"9/10/2024 8 a.m. PDT",995,983,483,-512
SCL,"9/10/2024 9 a.m. PDT",1029,1008,398,-631
SCL,"9/10/2024 10 a.m. PDT",1043,1021,400,-643
SCL,"9/10/2024 11 a.m. PDT",1064,1027,401,-663
SCL,"9/10/2024 12 p.m. PDT",1062,1034,401,-661
SCL,"9/10/2024 1 p.m. PDT",1077,1041,395,-682
SCL,"9/10/2024 2 p.m. PDT",1093,1048,402,-691
SCL,"9/10/2024 3 p.m. PDT",1089,1046,407,-682
SCL,"9/10/2024 4 p.m. PDT",1105,1050,498,-607
SCL,"9/10/2024 5 p.m. PDT",1110,1063,503,-607
SCL,"9/10/2024 6 p.m. PDT",1109,1067,589,-520
SCL,"9/10/2024 7 p.m. PDT",1074,1048,622,-452
SCL,"9/10/2024 8 p.m. PDT",1056,1043,597,-459
SCL,"9/10/2024 9 p.m. PDT",1054,1033,485,-569
SCL,"9/10/2024 10 p.m. PDT",1007,985,369,-638
SCL,"9/10/2024 11 p.m. PDT",934,915,100,-834
SCL,"9/11/2024 12 a.m. PDT",865,844,99,-766
SCL,"9/11/2024 1 a.m. PDT",810,774,118,-692
SCL,"9/11/2024 2 a.m. PDT",779,745,111,-668
SCL,"9/11/2024 3 a.m. PDT",756,727,121,-635
SCL,"9/11/2024 4 a.m. PDT",752,722,110,-642
SCL,"9/11/2024 5 a.m. PDT",715,739,104,-611
SCL,"9/11/2024 6 a.m. PDT",775,796,153,-622
SCL,"9/11/2024 7 a.m. PDT",872,891,330,-542
SCL,"9/11/2024 8 a.m. PDT",944,967,332,-612
SCL,"9/11/2024 9 a.m. PDT",981,996,225,-756
SCL,"9/11/2024 10 a.m. PDT",1003,1009,225,-778
SCL,"9/11/2024 11 a.m. PDT",1003,1016,257,-746
SCL,"9/11/2024 12 p.m. PDT",1015,1021,256,-759
SCL,"9/11/2024 1 p.m. PDT",1020,1027,394,-626
SCL,"9/11/2024 2 p.m. PDT",1013,1032,401,-612
SCL,"9/11/2024 3 p.m. PDT",1019,1026,399,-620
SCL,"9/11/2024 4 p.m. PDT",1026,1030,397,-629
SCL,"9/11/2024 5 p.m. PDT",1011,1047,540,-471
SCL,"9/11/2024 6 p.m. PDT",1033,1050,550,-483
SCL,"9/11/2024 7 p.m. PDT",1018,1032,549,-469
SCL,"9/11/2024 8 p.m. PDT",1010,1031,544,-466
SCL,"9/11/2024 9 p.m. PDT",998,1025,448,-550
SCL,"9/11/2024 10 p.m. PDT",947,978,392,-555
SCL,"9/11/2024 11 p.m. PDT",879,909,222,-657
