"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"5/13/2024 2 p.m. PDT",1054,1019,516,-538
SCL,"5/13/2024 3 p.m. PDT",1033,1009,520,-513
SCL,"5/13/2024 4 p.m. PDT",1032,1009,518,-514
SCL,"5/13/2024 5 p.m. PDT",1045,1014,533,-512
SCL,"5/13/2024 6 p.m. PDT",1063,1032,517,-546
SCL,"5/13/2024 7 p.m. PDT",1036,1026,631,-405
SCL,"5/13/2024 8 p.m. PDT",1036,1013,674,-362
SCL,"5/13/2024 9 p.m. PDT",1022,1008,848,-174
SCL,"5/13/2024 10 p.m. PDT",991,988,755,-236
SCL,"5/13/2024 11 p.m. PDT",935,917,794,-141
SCL,"5/14/2024 12 a.m. PDT",861,837,731,-130
SCL,"5/14/2024 1 a.m. PDT",804,772,569,-235
SCL,"5/14/2024 2 a.m. PDT",761,731,555,-206
SCL,"5/14/2024 3 a.m. PDT",755,716,548,-207
SCL,"5/14/2024 4 a.m. PDT",754,716,540,-214
SCL,"5/14/2024 5 a.m. PDT",754,743,555,-199
SCL,"5/14/2024 6 a.m. PDT",821,810,561,-260
SCL,"5/14/2024 7 a.m. PDT",927,919,635,-292
SCL,"5/14/2024 8 a.m. PDT",1019,1008,728,-291
SCL,"5/14/2024 9 a.m. PDT",1037,1029,737,-300
SCL,"5/14/2024 10 a.m. PDT",1021,1026,737,-284
SCL,"5/14/2024 11 a.m. PDT",1033,1018,844,-189
SCL,"5/14/2024 12 p.m. PDT",1037,1015,809,-228
SCL,"5/14/2024 1 p.m. PDT",1038,1012,845,-193
SCL,"5/14/2024 2 p.m. PDT",1012,1008,845,-167
SCL,"5/14/2024 3 p.m. PDT",1019,1002,830,-189
SCL,"5/14/2024 4 p.m. PDT",1037,1007,845,-192
SCL,"5/14/2024 5 p.m. PDT",1048,1018,873,-175
SCL,"5/14/2024 6 p.m. PDT",1061,1034,899,-162
SCL,"5/14/2024 7 p.m. PDT",1056,1018,901,-155
SCL,"5/14/2024 8 p.m. PDT",1020,1004,879,-141
SCL,"5/14/2024 9 p.m. PDT",984,996,880,-104
SCL,"5/14/2024 10 p.m. PDT",970,981,844,-126
SCL,"5/14/2024 11 p.m. PDT",909,911,846,-63
SCL,"5/15/2024 12 a.m. PDT",821,836,748,-73
SCL,"5/15/2024 1 a.m. PDT",756,776,812,56
SCL,"5/15/2024 2 a.m. PDT",716,735,809,93
SCL,"5/15/2024 3 a.m. PDT",702,717,799,97
SCL,"5/15/2024 4 a.m. PDT",697,715,787,90
SCL,"5/15/2024 5 a.m. PDT",716,738,778,62
SCL,"5/15/2024 6 a.m. PDT",763,801,798,35
SCL,"5/15/2024 7 a.m. PDT",862,903,855,-7
SCL,"5/15/2024 8 a.m. PDT",950,988,833,-117
SCL,"5/15/2024 9 a.m. PDT",979,1014,813,-166
SCL,"5/15/2024 10 a.m. PDT",990,1015,831,-159
SCL,"5/15/2024 11 a.m. PDT",995,1011,831,-164
SCL,"5/15/2024 12 p.m. PDT",1000,1010,828,-172
SCL,"5/15/2024 1 p.m. PDT",1005,1013,831,-174
SCL,"5/15/2024 2 p.m. PDT",1005,1013,833,-172
SCL,"5/15/2024 3 p.m. PDT",1007,1011,817,-190
SCL,"5/15/2024 4 p.m. PDT",1017,1021,781,-236
SCL,"5/15/2024 5 p.m. PDT",1033,1031,822,-211
SCL,"5/15/2024 6 p.m. PDT",1047,1046,812,-235
SCL,"5/15/2024 7 p.m. PDT",1037,1027,859,-178
SCL,"5/15/2024 8 p.m. PDT",1016,1012,843,-173
SCL,"5/15/2024 9 p.m. PDT",1002,1005,878,-124
SCL,"5/15/2024 10 p.m. PDT",984,988,831,-153
SCL,"5/15/2024 11 p.m. PDT",916,915,827,-89
SCL,"5/16/2024 12 a.m. PDT",826,836,756,-70
SCL,"5/16/2024 1 a.m. PDT",775,781,835,60
SCL,"5/16/2024 2 a.m. PDT",727,738,789,62
SCL,"5/16/2024 3 a.m. PDT",704,717,788,84
SCL,"5/16/2024 4 a.m. PDT",698,713,815,117
SCL,"5/16/2024 5 a.m. PDT",710,733,819,109
SCL,"5/16/2024 6 a.m. PDT",766,789,791,25
SCL,"5/16/2024 7 a.m. PDT",850,889,821,-29
SCL,"5/16/2024 8 a.m. PDT",950,982,787,-163
SCL,"5/16/2024 9 a.m. PDT",989,1012,807,-182
SCL,"5/16/2024 10 a.m. PDT",1002,1017,812,-190
SCL,"5/16/2024 11 a.m. PDT",1001,1017,784,-217
SCL,"5/16/2024 12 p.m. PDT",1010,1019,779,-231
SCL,"5/16/2024 1 p.m. PDT",1007,1018,734,-273
SCL,"5/16/2024 2 p.m. PDT",999,1013,698,-301
SCL,"5/16/2024 3 p.m. PDT",985,1006,728,-257
SCL,"5/16/2024 4 p.m. PDT",982,1005,783,-199
SCL,"5/16/2024 5 p.m. PDT",989,1010,760,-229
SCL,"5/16/2024 6 p.m. PDT",989,1016,797,-192
SCL,"5/16/2024 7 p.m. PDT",976,1007,816,-160
SCL,"5/16/2024 8 p.m. PDT",975,997,877,-98
SCL,"5/16/2024 9 p.m. PDT",967,997,882,-85
SCL,"5/16/2024 10 p.m. PDT",951,990,904,-47
SCL,"5/16/2024 11 p.m. PDT",887,932,815,-72
SCL,"5/17/2024 12 a.m. PDT",826,860,731,-95
SCL,"5/17/2024 1 a.m. PDT",760,774,738,-22
SCL,"5/17/2024 2 a.m. PDT",738,741,708,-30
SCL,"5/17/2024 3 a.m. PDT",716,725,697,-19
SCL,"5/17/2024 4 a.m. PDT",713,725,693,-20
SCL,"5/17/2024 5 a.m. PDT",740,750,710,-30
SCL,"5/17/2024 6 a.m. PDT",797,814,735,-62
SCL,"5/17/2024 7 a.m. PDT",904,928,762,-142
SCL,"5/17/2024 8 a.m. PDT",985,1019,843,-142
SCL,"5/17/2024 9 a.m. PDT",1018,1045,901,-117
SCL,"5/17/2024 10 a.m. PDT",1016,1040,791,-225
SCL,"5/17/2024 11 a.m. PDT",1026,1026,762,-264
SCL,"5/17/2024 12 p.m. PDT",1020,1017,753,-267
SCL,"5/17/2024 1 p.m. PDT",994,1006,723,-271
SCL,"5/17/2024 2 p.m. PDT",1021,996,792,-229
SCL,"5/17/2024 3 p.m. PDT",1018,982,803,-215
SCL,"5/17/2024 4 p.m. PDT",1022,977,782,-240
SCL,"5/17/2024 5 p.m. PDT",1032,985,720,-312
SCL,"5/17/2024 6 p.m. PDT",1031,989,774,-257
SCL,"5/17/2024 7 p.m. PDT",1020,970,933,-87
SCL,"5/17/2024 8 p.m. PDT",1000,951,930,-70
SCL,"5/17/2024 9 p.m. PDT",980,944,954,-26
