BA Code,Timestamp (Hour Ending),Demand (MWh)
SCL,5/19/2024 9 a.m. PDT,940.0
SCL,5/19/2024 10 a.m. PDT,956.0
SCL,5/19/2024 11 a.m. PDT,1004.0
SCL,5/19/2024 12 p.m. PDT,984.0
SCL,5/19/2024 1 p.m. PDT,991.0
SCL,5/19/2024 2 p.m. PDT,970.0
SCL,5/19/2024 3 p.m. PDT,951.0
SCL,5/19/2024 4 p.m. PDT,944.0
SCL,5/19/2024 5 p.m. PDT,951.0
SCL,5/19/2024 6 p.m. PDT,982.0
SCL,5/19/2024 7 p.m. PDT,991.0
SCL,5/19/2024 8 p.m. PDT,1014.0
SCL,5/19/2024 9 p.m. PDT,1010.0
SCL,5/19/2024 10 p.m. PDT,1016.0
SCL,5/19/2024 11 p.m. PDT,965.0
SCL,5/20/2024 12 a.m. PDT,881.0
SCL,5/20/2024 1 a.m. PDT,826.0
SCL,5/20/2024 2 a.m. PDT,794.0
SCL,5/20/2024 3 a.m. PDT,777.0
SCL,5/20/2024 4 a.m. PDT,789.0
SCL,5/20/2024 5 a.m. PDT,813.0
SCL,5/20/2024 6 a.m. PDT,884.0
SCL,5/20/2024 7 a.m. PDT,988.0
SCL,5/20/2024 8 a.m. PDT,1068.0
SCL,5/20/2024 9 a.m. PDT,1080.0
SCL,5/20/2024 10 a.m. PDT,1046.0
SCL,5/20/2024 11 a.m. PDT,1062.0
SCL,5/20/2024 12 p.m. PDT,1059.0
SCL,5/20/2024 1 p.m. PDT,1053.0
SCL,5/20/2024 2 p.m. PDT,1035.0
SCL,5/20/2024 3 p.m. PDT,1023.0
SCL,5/20/2024 4 p.m. PDT,1019.0
SCL,5/20/2024 5 p.m. PDT,1029.0
SCL,5/20/2024 6 p.m. PDT,1058.0
SCL,5/20/2024 7 p.m. PDT,1051.0
SCL,5/20/2024 8 p.m. PDT,1042.0
SCL,5/20/2024 9 p.m. PDT,1034.0
SCL,5/20/2024 10 p.m. PDT,1014.0
SCL,5/20/2024 11 p.m. PDT,939.0
SCL,5/21/2024 12 a.m. PDT,866.0
SCL,5/21/2024 1 a.m. PDT,812.0
SCL,5/21/2024 2 a.m. PDT,783.0
SCL,5/21/2024 3 a.m. PDT,759.0
SCL,5/21/2024 4 a.m. PDT,766.0
SCL,5/21/2024 5 a.m. PDT,801.0
SCL,5/21/2024 6 a.m. PDT,853.0
SCL,5/21/2024 7 a.m. PDT,971.0
SCL,5/21/2024 8 a.m. PDT,1071.0
SCL,5/21/2024 9 a.m. PDT,1113.0
SCL,5/21/2024 10 a.m. PDT,1126.0
SCL,5/21/2024 11 a.m. PDT,1141.0
SCL,5/21/2024 12 p.m. PDT,1152.0
SCL,5/21/2024 1 p.m. PDT,1157.0
SCL,5/21/2024 2 p.m. PDT,1090.0
SCL,5/21/2024 3 p.m. PDT,1094.0
SCL,5/21/2024 4 p.m. PDT,1085.0
SCL,5/21/2024 5 p.m. PDT,1102.0
SCL,5/21/2024 6 p.m. PDT,1126.0
SCL,5/21/2024 7 p.m. PDT,1104.0
SCL,5/21/2024 8 p.m. PDT,1089.0
SCL,5/21/2024 9 p.m. PDT,1069.0
SCL,5/21/2024 10 p.m. PDT,1035.0
SCL,5/21/2024 11 p.m. PDT,955.0
SCL,5/22/2024 12 a.m. PDT,873.0
SCL,5/22/2024 1 a.m. PDT,819.0
SCL,5/22/2024 2 a.m. PDT,789.0
SCL,5/22/2024 3 a.m. PDT,766.0
SCL,5/22/2024 4 a.m. PDT,775.0
SCL,5/22/2024 5 a.m. PDT,809.0
SCL,5/22/2024 6 a.m. PDT,887.0
SCL,5/22/2024 7 a.m. PDT,996.0
SCL,5/22/2024 8 a.m. PDT,1087.0
SCL,5/22/2024 9 a.m. PDT,1091.0
SCL,5/22/2024 10 a.m. PDT,1063.0
SCL,5/22/2024 11 a.m. PDT,1065.0
SCL,5/22/2024 12 p.m. PDT,1053.0
SCL,5/22/2024 1 p.m. PDT,1038.0
SCL,5/22/2024 2 p.m. PDT,1018.0
SCL,5/22/2024 3 p.m. PDT,990.0
SCL,5/22/2024 4 p.m. PDT,988.0
SCL,5/22/2024 5 p.m. PDT,985.0
SCL,5/22/2024 6 p.m. PDT,1003.0
SCL,5/22/2024 7 p.m. PDT,995.0
SCL,5/22/2024 8 p.m. PDT,988.0
SCL,5/22/2024 9 p.m. PDT,993.0
SCL,5/22/2024 10 p.m. PDT,982.0
SCL,5/22/2024 11 p.m. PDT,922.0
SCL,5/23/2024 12 a.m. PDT,848.0
SCL,5/23/2024 1 a.m. PDT,787.0
SCL,5/23/2024 2 a.m. PDT,757.0
SCL,5/23/2024 3 a.m. PDT,734.0
SCL,5/23/2024 4 a.m. PDT,740.0
SCL,5/23/2024 5 a.m. PDT,768.0
SCL,5/23/2024 6 a.m. PDT,831.0
SCL,5/23/2024 7 a.m. PDT,937.0
SCL,5/23/2024 8 a.m. PDT,1029.0
SCL,5/23/2024 9 a.m. PDT,1053.0
SCL,5/23/2024 10 a.m. PDT,1046.0
SCL,5/23/2024 11 a.m. PDT,1051.0
SCL,5/23/2024 12 p.m. PDT,1049.0
SCL,5/23/2024 1 p.m. PDT,1025.0
SCL,5/23/2024 2 p.m. PDT,1004.0
SCL,5/23/2024 3 p.m. PDT,972.0
SCL,5/23/2024 4 p.m. PDT,969.0
SCL,5/23/2024 5 p.m. PDT,981.0
SCL,5/23/2024 6 p.m. PDT,990.0
SCL,5/23/2024 7 p.m. PDT,984.0
SCL,5/23/2024 8 p.m. PDT,980.0
SCL,5/23/2024 9 p.m. PDT,982.0
SCL,5/23/2024 10 p.m. PDT,971.0
SCL,5/23/2024 11 p.m. PDT,905.0
SCL,5/24/2024 12 a.m. PDT,832.0
SCL,5/24/2024 1 a.m. PDT,783.0
SCL,5/24/2024 2 a.m. PDT,743.0
SCL,5/24/2024 3 a.m. PDT,727.0
SCL,5/24/2024 4 a.m. PDT,718.0
SCL,5/24/2024 5 a.m. PDT,747.0
SCL,5/24/2024 6 a.m. PDT,805.0
SCL,5/24/2024 7 a.m. PDT,898.0
SCL,5/24/2024 8 a.m. PDT,992.0
SCL,5/24/2024 9 a.m. PDT,1033.0
SCL,5/24/2024 10 a.m. PDT,1049.0
SCL,5/24/2024 11 a.m. PDT,1049.0
SCL,5/24/2024 12 p.m. PDT,1046.0
SCL,5/24/2024 1 p.m. PDT,1069.0
SCL,5/24/2024 2 p.m. PDT,1057.0
SCL,5/24/2024 3 p.m. PDT,1036.0
SCL,5/24/2024 4 p.m. PDT,1030.0
SCL,5/24/2024 5 p.m. PDT,1040.0
SCL,5/24/2024 6 p.m. PDT,1049.0
SCL,5/24/2024 7 p.m. PDT,1053.0
SCL,5/24/2024 8 p.m. PDT,1023.0
SCL,5/24/2024 9 p.m. PDT,989.0
SCL,5/24/2024 10 p.m. PDT,982.0
SCL,5/24/2024 11 p.m. PDT,966.0
SCL,5/25/2024 12 a.m. PDT,904.0
SCL,5/25/2024 1 a.m. PDT,862.0
SCL,5/25/2024 2 a.m. PDT,803.0
SCL,5/25/2024 3 a.m. PDT,797.0
SCL,5/25/2024 4 a.m. PDT,797.0
SCL,5/25/2024 5 a.m. PDT,793.0
SCL,5/25/2024 6 a.m. PDT,817.0
SCL,5/25/2024 7 a.m. PDT,865.0
SCL,5/25/2024 8 a.m. PDT,932.0
SCL,5/25/2024 9 a.m. PDT,989.0
SCL,5/25/2024 10 a.m. PDT,1023.0
SCL,5/25/2024 11 a.m. PDT,1027.0
SCL,5/25/2024 12 p.m. PDT,1016.0
SCL,5/25/2024 1 p.m. PDT,998.0
SCL,5/25/2024 2 p.m. PDT,994.0
SCL,5/25/2024 3 p.m. PDT,972.0
SCL,5/25/2024 4 p.m. PDT,989.0
SCL,5/25/2024 5 p.m. PDT,992.0
SCL,5/25/2024 6 p.m. PDT,1008.0
SCL,5/25/2024 7 p.m. PDT,1014.0
SCL,5/25/2024 8 p.m. PDT,1005.0
SCL,5/25/2024 9 p.m. PDT,1010.0
SCL,5/25/2024 10 p.m. PDT,1002.0
SCL,5/25/2024 11 p.m. PDT,957.0
SCL,5/26/2024 12 a.m. PDT,905.0
SCL,5/26/2024 1 a.m. PDT,852.0
SCL,5/26/2024 2 a.m. PDT,817.0
SCL,5/26/2024 3 a.m. PDT,809.0
SCL,5/26/2024 4 a.m. PDT,797.0
SCL,5/26/2024 5 a.m. PDT,799.0
SCL,5/26/2024 6 a.m. PDT,819.0
SCL,5/26/2024 7 a.m. PDT,851.0
SCL,5/26/2024 8 a.m. PDT,907.0
SCL,5/26/2024 9 a.m. PDT,964.0
SCL,5/26/2024 10 a.m. PDT,1011.0
SCL,5/26/2024 11 a.m. PDT,1015.0
SCL,5/26/2024 12 p.m. PDT,1020.0
SCL,5/26/2024 1 p.m. PDT,1005.0
SCL,5/26/2024 2 p.m. PDT,990.0
SCL,5/26/2024 3 p.m. PDT,1001.0
SCL,5/26/2024 4 p.m. PDT,985.0
SCL,5/26/2024 5 p.m. PDT,979.0
SCL,5/26/2024 6 p.m. PDT,974.0
SCL,5/26/2024 7 p.m. PDT,982.0
SCL,5/26/2024 8 p.m. PDT,978.0
SCL,5/26/2024 9 p.m. PDT,996.0
SCL,5/26/2024 10 p.m. PDT,993.0
SCL,5/26/2024 11 p.m. PDT,946.0
SCL,5/27/2024 12 a.m. PDT,885.0
SCL,5/27/2024 1 a.m. PDT,841.0
SCL,5/27/2024 2 a.m. PDT,808.0
SCL,5/27/2024 3 a.m. PDT,783.0
SCL,5/27/2024 4 a.m. PDT,787.0
SCL,5/27/2024 5 a.m. PDT,795.0
SCL,5/27/2024 6 a.m. PDT,823.0
SCL,5/27/2024 7 a.m. PDT,874.0
SCL,5/27/2024 8 a.m. PDT,904.0
SCL,5/27/2024 9 a.m. PDT,922.0
SCL,5/27/2024 10 a.m. PDT,947.0
SCL,5/27/2024 11 a.m. PDT,973.0
SCL,5/27/2024 12 p.m. PDT,969.0
SCL,5/27/2024 1 p.m. PDT,971.0
SCL,5/27/2024 2 p.m. PDT,974.0
SCL,5/27/2024 3 p.m. PDT,975.0
SCL,5/27/2024 4 p.m. PDT,978.0
SCL,5/27/2024 5 p.m. PDT,999.0
SCL,5/27/2024 6 p.m. PDT,1008.0
SCL,5/27/2024 7 p.m. PDT,1000.0
SCL,5/27/2024 8 p.m. PDT,1004.0
SCL,5/27/2024 9 p.m. PDT,998.0
SCL,5/27/2024 10 p.m. PDT,1002.0
SCL,5/27/2024 11 p.m. PDT,938.0
SCL,5/28/2024 12 a.m. PDT,857.0
SCL,5/28/2024 1 a.m. PDT,809.0
SCL,5/28/2024 2 a.m. PDT,770.0
SCL,5/28/2024 3 a.m. PDT,758.0
SCL,5/28/2024 4 a.m. PDT,756.0
SCL,5/28/2024 5 a.m. PDT,781.0
SCL,5/28/2024 6 a.m. PDT,844.0
SCL,5/28/2024 7 a.m. PDT,913.0
SCL,5/28/2024 8 a.m. PDT,1000.0
SCL,5/28/2024 9 a.m. PDT,1044.0
SCL,5/28/2024 10 a.m. PDT,1070.0
SCL,5/28/2024 11 a.m. PDT,1047.0
SCL,5/28/2024 12 p.m. PDT,1056.0
SCL,5/28/2024 1 p.m. PDT,1064.0
SCL,5/28/2024 2 p.m. PDT,1044.0
SCL,5/28/2024 3 p.m. PDT,1038.0
SCL,5/28/2024 4 p.m. PDT,1021.0
SCL,5/28/2024 5 p.m. PDT,1036.0
SCL,5/28/2024 6 p.m. PDT,1036.0
SCL,5/28/2024 7 p.m. PDT,1032.0
SCL,5/28/2024 8 p.m. PDT,1020.0
SCL,5/28/2024 9 p.m. PDT,1013.0
SCL,5/28/2024 10 p.m. PDT,1004.0
SCL,5/28/2024 11 p.m. PDT,943.0
SCL,5/29/2024 12 a.m. PDT,860.0
SCL,5/29/2024 1 a.m. PDT,800.0
SCL,5/29/2024 2 a.m. PDT,772.0
SCL,5/29/2024 3 a.m. PDT,749.0
SCL,5/29/2024 4 a.m. PDT,751.0
SCL,5/29/2024 5 a.m. PDT,778.0
SCL,5/29/2024 6 a.m. PDT,842.0
SCL,5/29/2024 7 a.m. PDT,959.0
SCL,5/29/2024 8 a.m. PDT,1046.0
SCL,5/29/2024 9 a.m. PDT,1070.0
SCL,5/29/2024 10 a.m. PDT,1075.0
SCL,5/29/2024 11 a.m. PDT,1041.0
SCL,5/29/2024 12 p.m. PDT,1037.0
SCL,5/29/2024 1 p.m. PDT,1059.0
SCL,5/29/2024 2 p.m. PDT,1050.0
SCL,5/29/2024 3 p.m. PDT,1015.0
SCL,5/29/2024 4 p.m. PDT,1022.0
SCL,5/29/2024 5 p.m. PDT,1022.0
SCL,5/29/2024 6 p.m. PDT,1044.0
SCL,5/29/2024 7 p.m. PDT,1038.0
SCL,5/29/2024 8 p.m. PDT,1031.0
SCL,5/29/2024 9 p.m. PDT,1024.0
SCL,5/29/2024 10 p.m. PDT,1013.0
SCL,5/29/2024 11 p.m. PDT,946.0
SCL,5/30/2024 12 a.m. PDT,863.0
SCL,5/30/2024 1 a.m. PDT,807.0
SCL,5/30/2024 2 a.m. PDT,781.0
SCL,5/30/2024 3 a.m. PDT,752.0
SCL,5/30/2024 4 a.m. PDT,755.0
SCL,5/30/2024 5 a.m. PDT,783.0
SCL,5/30/2024 6 a.m. PDT,853.0
SCL,5/30/2024 7 a.m. PDT,970.0
SCL,5/30/2024 8 a.m. PDT,1057.0
SCL,5/30/2024 9 a.m. PDT,1065.0
SCL,5/30/2024 10 a.m. PDT,1053.0
SCL,5/30/2024 11 a.m. PDT,1047.0
SCL,5/30/2024 12 p.m. PDT,1037.0
SCL,5/30/2024 1 p.m. PDT,1027.0
SCL,5/30/2024 2 p.m. PDT,1004.0
SCL,5/30/2024 3 p.m. PDT,986.0
SCL,5/30/2024 4 p.m. PDT,969.0
SCL,5/30/2024 5 p.m. PDT,977.0
SCL,5/30/2024 6 p.m. PDT,974.0
SCL,5/30/2024 7 p.m. PDT,985.0
SCL,5/30/2024 8 p.m. PDT,973.0
SCL,5/30/2024 9 p.m. PDT,976.0
SCL,5/30/2024 10 p.m. PDT,979.0
SCL,5/30/2024 11 p.m. PDT,924.0
SCL,5/31/2024 12 a.m. PDT,854.0
SCL,5/31/2024 1 a.m. PDT,796.0
SCL,5/31/2024 2 a.m. PDT,766.0
SCL,5/31/2024 3 a.m. PDT,743.0
SCL,5/31/2024 4 a.m. PDT,746.0
SCL,5/31/2024 5 a.m. PDT,782.0
SCL,5/31/2024 6 a.m. PDT,838.0
SCL,5/31/2024 7 a.m. PDT,941.0
SCL,5/31/2024 8 a.m. PDT,1013.0
SCL,5/31/2024 9 a.m. PDT,1040.0
SCL,5/31/2024 10 a.m. PDT,1050.0
SCL,5/31/2024 11 a.m. PDT,1051.0
SCL,5/31/2024 12 p.m. PDT,1048.0
SCL,5/31/2024 1 p.m. PDT,1051.0
SCL,5/31/2024 2 p.m. PDT,1037.0
SCL,5/31/2024 3 p.m. PDT,1031.0
SCL,5/31/2024 4 p.m. PDT,1032.0
SCL,5/31/2024 5 p.m. PDT,1019.0
SCL,5/31/2024 6 p.m. PDT,1041.0
SCL,5/31/2024 7 p.m. PDT,1026.0
SCL,5/31/2024 8 p.m. PDT,985.0
SCL,5/31/2024 9 p.m. PDT,986.0
SCL,5/31/2024 10 p.m. PDT,983.0
SCL,5/31/2024 11 p.m. PDT,936.0
SCL,6/1/2024 12 a.m. PDT,877.0
SCL,6/1/2024 1 a.m. PDT,817.0
SCL,6/1/2024 2 a.m. PDT,788.0
SCL,6/1/2024 3 a.m. PDT,758.0
SCL,6/1/2024 4 a.m. PDT,749.0
SCL,6/1/2024 5 a.m. PDT,748.0
SCL,6/1/2024 6 a.m. PDT,766.0
SCL,6/1/2024 7 a.m. PDT,809.0
SCL,6/1/2024 8 a.m. PDT,840.0
SCL,6/1/2024 9 a.m. PDT,901.0
SCL,6/1/2024 10 a.m. PDT,937.0
SCL,6/1/2024 11 a.m. PDT,970.0
SCL,6/1/2024 12 p.m. PDT,974.0
SCL,6/1/2024 1 p.m. PDT,943.0
SCL,6/1/2024 2 p.m. PDT,928.0
SCL,6/1/2024 3 p.m. PDT,910.0
SCL,6/1/2024 4 p.m. PDT,943.0
SCL,6/1/2024 5 p.m. PDT,941.0
SCL,6/1/2024 6 p.m. PDT,954.0
SCL,6/1/2024 7 p.m. PDT,963.0
SCL,6/1/2024 8 p.m. PDT,962.0
SCL,6/1/2024 9 p.m. PDT,964.0
SCL,6/1/2024 10 p.m. PDT,959.0
SCL,6/1/2024 11 p.m. PDT,876.0
SCL,6/2/2024 12 a.m. PDT,847.0
SCL,6/2/2024 1 a.m. PDT,804.0
SCL,6/2/2024 2 a.m. PDT,776.0
SCL,6/2/2024 3 a.m. PDT,751.0
SCL,6/2/2024 4 a.m. PDT,755.0
SCL,6/2/2024 5 a.m. PDT,741.0
SCL,6/2/2024 6 a.m. PDT,755.0
SCL,6/2/2024 7 a.m. PDT,760.0
SCL,6/2/2024 8 a.m. PDT,828.0
SCL,6/2/2024 9 a.m. PDT,891.0
SCL,6/2/2024 10 a.m. PDT,942.0
SCL,6/2/2024 11 a.m. PDT,981.0
SCL,6/2/2024 12 p.m. PDT,1011.0
SCL,6/2/2024 1 p.m. PDT,1033.0
SCL,6/2/2024 2 p.m. PDT,1002.0
SCL,6/2/2024 3 p.m. PDT,977.0
SCL,6/2/2024 4 p.m. PDT,952.0
SCL,6/2/2024 5 p.m. PDT,971.0
SCL,6/2/2024 6 p.m. PDT,995.0
SCL,6/2/2024 7 p.m. PDT,1009.0
SCL,6/2/2024 8 p.m. PDT,1006.0
SCL,6/2/2024 9 p.m. PDT,994.0
SCL,6/2/2024 10 p.m. PDT,993.0
SCL,6/2/2024 11 p.m. PDT,959.0
SCL,6/3/2024 12 a.m. PDT,867.0
SCL,6/3/2024 1 a.m. PDT,823.0
SCL,6/3/2024 2 a.m. PDT,786.0
SCL,6/3/2024 3 a.m. PDT,773.0
SCL,6/3/2024 4 a.m. PDT,768.0
SCL,6/3/2024 5 a.m. PDT,802.0
SCL,6/3/2024 6 a.m. PDT,851.0
SCL,6/3/2024 7 a.m. PDT,949.0
SCL,6/3/2024 8 a.m. PDT,1021.0
SCL,6/3/2024 9 a.m. PDT,1066.0
SCL,6/3/2024 10 a.m. PDT,1068.0
SCL,6/3/2024 11 a.m. PDT,1066.0
SCL,6/3/2024 12 p.m. PDT,1067.0
SCL,6/3/2024 1 p.m. PDT,1065.0
SCL,6/3/2024 2 p.m. PDT,1033.0
SCL,6/3/2024 3 p.m. PDT,1031.0
SCL,6/3/2024 4 p.m. PDT,1030.0
SCL,6/3/2024 5 p.m. PDT,1050.0
SCL,6/3/2024 6 p.m. PDT,1068.0
SCL,6/3/2024 7 p.m. PDT,1065.0
SCL,6/3/2024 8 p.m. PDT,1048.0
SCL,6/3/2024 9 p.m. PDT,1049.0
SCL,6/3/2024 10 p.m. PDT,1033.0
SCL,6/3/2024 11 p.m. PDT,970.0
SCL,6/4/2024 12 a.m. PDT,892.0
SCL,6/4/2024 1 a.m. PDT,820.0
SCL,6/4/2024 2 a.m. PDT,808.0
SCL,6/4/2024 3 a.m. PDT,780.0
SCL,6/4/2024 4 a.m. PDT,782.0
SCL,6/4/2024 5 a.m. PDT,805.0
SCL,6/4/2024 6 a.m. PDT,887.0
SCL,6/4/2024 7 a.m. PDT,953.0
SCL,6/4/2024 8 a.m. PDT,1045.0
SCL,6/4/2024 9 a.m. PDT,1078.0
SCL,6/4/2024 10 a.m. PDT,1081.0
SCL,6/4/2024 11 a.m. PDT,1074.0
SCL,6/4/2024 12 p.m. PDT,1056.0
SCL,6/4/2024 1 p.m. PDT,1052.0
SCL,6/4/2024 2 p.m. PDT,1029.0
SCL,6/4/2024 3 p.m. PDT,1013.0
SCL,6/4/2024 4 p.m. PDT,985.0
SCL,6/4/2024 5 p.m. PDT,989.0
SCL,6/4/2024 6 p.m. PDT,1010.0
SCL,6/4/2024 7 p.m. PDT,991.0
SCL,6/4/2024 8 p.m. PDT,988.0
SCL,6/4/2024 9 p.m. PDT,983.0
SCL,6/4/2024 10 p.m. PDT,977.0
SCL,6/4/2024 11 p.m. PDT,918.0
SCL,6/5/2024 12 a.m. PDT,844.0
SCL,6/5/2024 1 a.m. PDT,786.0
SCL,6/5/2024 2 a.m. PDT,748.0
SCL,6/5/2024 3 a.m. PDT,725.0
SCL,6/5/2024 4 a.m. PDT,724.0
SCL,6/5/2024 5 a.m. PDT,745.0
SCL,6/5/2024 6 a.m. PDT,808.0
SCL,6/5/2024 7 a.m. PDT,917.0
SCL,6/5/2024 8 a.m. PDT,984.0
SCL,6/5/2024 9 a.m. PDT,1005.0
SCL,6/5/2024 10 a.m. PDT,1000.0
SCL,6/5/2024 11 a.m. PDT,993.0
SCL,6/5/2024 12 p.m. PDT,991.0
SCL,6/5/2024 1 p.m. PDT,982.0
SCL,6/5/2024 2 p.m. PDT,980.0
SCL,6/5/2024 3 p.m. PDT,969.0
SCL,6/5/2024 4 p.m. PDT,969.0
SCL,6/5/2024 5 p.m. PDT,988.0
SCL,6/5/2024 6 p.m. PDT,998.0
SCL,6/5/2024 7 p.m. PDT,995.0
SCL,6/5/2024 8 p.m. PDT,984.0
SCL,6/5/2024 9 p.m. PDT,975.0
SCL,6/5/2024 10 p.m. PDT,965.0
SCL,6/5/2024 11 p.m. PDT,917.0
SCL,6/6/2024 12 a.m. PDT,834.0
SCL,6/6/2024 1 a.m. PDT,772.0
SCL,6/6/2024 2 a.m. PDT,736.0
SCL,6/6/2024 3 a.m. PDT,712.0
SCL,6/6/2024 4 a.m. PDT,714.0
SCL,6/6/2024 5 a.m. PDT,739.0
SCL,6/6/2024 6 a.m. PDT,795.0
SCL,6/6/2024 7 a.m. PDT,895.0
SCL,6/6/2024 8 a.m. PDT,973.0
SCL,6/6/2024 9 a.m. PDT,994.0
SCL,6/6/2024 10 a.m. PDT,1005.0
SCL,6/6/2024 11 a.m. PDT,995.0
SCL,6/6/2024 12 p.m. PDT,997.0
SCL,6/6/2024 1 p.m. PDT,992.0
SCL,6/6/2024 2 p.m. PDT,993.0
SCL,6/6/2024 3 p.m. PDT,988.0
SCL,6/6/2024 4 p.m. PDT,988.0
SCL,6/6/2024 5 p.m. PDT,999.0
SCL,6/6/2024 6 p.m. PDT,1015.0
SCL,6/6/2024 7 p.m. PDT,1002.0
SCL,6/6/2024 8 p.m. PDT,990.0
SCL,6/6/2024 9 p.m. PDT,980.0
SCL,6/6/2024 10 p.m. PDT,968.0
SCL,6/6/2024 11 p.m. PDT,913.0
SCL,6/7/2024 12 a.m. PDT,836.0
SCL,6/7/2024 1 a.m. PDT,777.0
SCL,6/7/2024 2 a.m. PDT,737.0
SCL,6/7/2024 3 a.m. PDT,710.0
SCL,6/7/2024 4 a.m. PDT,706.0
SCL,6/7/2024 5 a.m. PDT,723.0
SCL,6/7/2024 6 a.m. PDT,767.0
SCL,6/7/2024 7 a.m. PDT,862.0
SCL,6/7/2024 8 a.m. PDT,944.0
SCL,6/7/2024 9 a.m. PDT,990.0
SCL,6/7/2024 10 a.m. PDT,1015.0
SCL,6/7/2024 11 a.m. PDT,1035.0
SCL,6/7/2024 12 p.m. PDT,1034.0
SCL,6/7/2024 1 p.m. PDT,1048.0
SCL,6/7/2024 2 p.m. PDT,1055.0
SCL,6/7/2024 3 p.m. PDT,1055.0
SCL,6/7/2024 4 p.m. PDT,1063.0
SCL,6/7/2024 5 p.m. PDT,1078.0
SCL,6/7/2024 6 p.m. PDT,1083.0
SCL,6/7/2024 7 p.m. PDT,1064.0
SCL,6/7/2024 8 p.m. PDT,1041.0
SCL,6/7/2024 9 p.m. PDT,1025.0
SCL,6/7/2024 10 p.m. PDT,1005.0
SCL,6/7/2024 11 p.m. PDT,971.0
SCL,6/8/2024 12 a.m. PDT,896.0
SCL,6/8/2024 1 a.m. PDT,841.0
SCL,6/8/2024 2 a.m. PDT,795.0
SCL,6/8/2024 3 a.m. PDT,765.0
SCL,6/8/2024 4 a.m. PDT,748.0
SCL,6/8/2024 5 a.m. PDT,755.0
SCL,6/8/2024 6 a.m. PDT,755.0
SCL,6/8/2024 7 a.m. PDT,785.0
SCL,6/8/2024 8 a.m. PDT,847.0
SCL,6/8/2024 9 a.m. PDT,878.0
SCL,6/8/2024 10 a.m. PDT,951.0
SCL,6/8/2024 11 a.m. PDT,969.0
SCL,6/8/2024 12 p.m. PDT,999.0
SCL,6/8/2024 1 p.m. PDT,1007.0
SCL,6/8/2024 2 p.m. PDT,1016.0
SCL,6/8/2024 3 p.m. PDT,1003.0
SCL,6/8/2024 4 p.m. PDT,1001.0
SCL,6/8/2024 5 p.m. PDT,1018.0
SCL,6/8/2024 6 p.m. PDT,1028.0
SCL,6/8/2024 7 p.m. PDT,1049.0
SCL,6/8/2024 8 p.m. PDT,1036.0
SCL,6/8/2024 9 p.m. PDT,1027.0
SCL,6/8/2024 10 p.m. PDT,996.0
SCL,6/8/2024 11 p.m. PDT,964.0
SCL,6/9/2024 12 a.m. PDT,892.0
SCL,6/9/2024 1 a.m. PDT,840.0
SCL,6/9/2024 2 a.m. PDT,796.0
SCL,6/9/2024 3 a.m. PDT,766.0
SCL,6/9/2024 4 a.m. PDT,754.0
SCL,6/9/2024 5 a.m. PDT,744.0
SCL,6/9/2024 6 a.m. PDT,707.0
SCL,6/9/2024 7 a.m. PDT,762.0
SCL,6/9/2024 8 a.m. PDT,816.0
SCL,6/9/2024 9 a.m. PDT,870.0
SCL,6/9/2024 10 a.m. PDT,914.0
SCL,6/9/2024 11 a.m. PDT,934.0
SCL,6/9/2024 12 p.m. PDT,951.0
SCL,6/9/2024 1 p.m. PDT,960.0
SCL,6/9/2024 2 p.m. PDT,967.0
SCL,6/9/2024 3 p.m. PDT,970.0
SCL,6/9/2024 4 p.m. PDT,979.0
SCL,6/9/2024 5 p.m. PDT,1021.0
SCL,6/9/2024 6 p.m. PDT,1048.0
SCL,6/9/2024 7 p.m. PDT,1059.0
SCL,6/9/2024 8 p.m. PDT,1052.0
SCL,6/9/2024 9 p.m. PDT,1027.0
SCL,6/9/2024 10 p.m. PDT,1020.0
SCL,6/9/2024 11 p.m. PDT,960.0
SCL,6/10/2024 12 a.m. PDT,877.0
SCL,6/10/2024 1 a.m. PDT,815.0
SCL,6/10/2024 2 a.m. PDT,774.0
SCL,6/10/2024 3 a.m. PDT,759.0
SCL,6/10/2024 4 a.m. PDT,757.0
SCL,6/10/2024 5 a.m. PDT,773.0
SCL,6/10/2024 6 a.m. PDT,809.0
SCL,6/10/2024 7 a.m. PDT,893.0
SCL,6/10/2024 8 a.m. PDT,987.0
SCL,6/10/2024 9 a.m. PDT,1026.0
SCL,6/10/2024 10 a.m. PDT,1033.0
SCL,6/10/2024 11 a.m. PDT,1058.0
SCL,6/10/2024 12 p.m. PDT,1057.0
SCL,6/10/2024 1 p.m. PDT,1055.0
SCL,6/10/2024 2 p.m. PDT,1033.0
SCL,6/10/2024 3 p.m. PDT,1017.0
SCL,6/10/2024 4 p.m. PDT,1034.0
SCL,6/10/2024 5 p.m. PDT,1057.0
SCL,6/10/2024 6 p.m. PDT,1072.0
SCL,6/10/2024 7 p.m. PDT,1077.0
SCL,6/10/2024 8 p.m. PDT,1059.0
SCL,6/10/2024 9 p.m. PDT,1032.0
SCL,6/10/2024 10 p.m. PDT,1026.0
SCL,6/10/2024 11 p.m. PDT,959.0
SCL,6/11/2024 12 a.m. PDT,886.0
SCL,6/11/2024 1 a.m. PDT,823.0
SCL,6/11/2024 2 a.m. PDT,776.0
SCL,6/11/2024 3 a.m. PDT,761.0
SCL,6/11/2024 4 a.m. PDT,756.0
SCL,6/11/2024 5 a.m. PDT,770.0
SCL,6/11/2024 6 a.m. PDT,803.0
