"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"6/15/2024 1 p.m. PDT",938,939,1005,67
SCL,"6/15/2024 2 p.m. PDT",911,929,952,41
SCL,"6/15/2024 3 p.m. PDT",911,918,961,50
SCL,"6/15/2024 4 p.m. PDT",891,913,917,26
SCL,"6/15/2024 5 p.m. PDT",917,922,949,32
SCL,"6/15/2024 6 p.m. PDT",915,931,974,59
SCL,"6/15/2024 7 p.m. PDT",925,936,984,59
SCL,"6/15/2024 8 p.m. PDT",916,931,953,37
SCL,"6/15/2024 9 p.m. PDT",916,939,1011,95
SCL,"6/15/2024 10 p.m. PDT",925,947,1053,128
SCL,"6/15/2024 11 p.m. PDT",896,915,900,4
SCL,"6/16/2024 12 a.m. PDT",836,865,874,38
SCL,"6/16/2024 1 a.m. PDT",802,795,912,110
SCL,"6/16/2024 2 a.m. PDT",780,754,837,57
SCL,"6/16/2024 3 a.m. PDT",744,734,821,77
SCL,"6/16/2024 4 a.m. PDT",725,725,858,133
SCL,"6/16/2024 5 a.m. PDT",721,730,858,137
SCL,"6/16/2024 6 a.m. PDT",738,743,877,139
SCL,"6/16/2024 7 a.m. PDT",770,780,805,35
SCL,"6/16/2024 8 a.m. PDT",812,831,816,4
SCL,"6/16/2024 9 a.m. PDT",860,878,834,-26
SCL,"6/16/2024 10 a.m. PDT",938,907,895,-43
SCL,"6/16/2024 11 a.m. PDT",940,920,897,-43
SCL,"6/16/2024 12 p.m. PDT",966,923,891,-75
SCL,"6/16/2024 1 p.m. PDT",960,916,877,-83
SCL,"6/16/2024 2 p.m. PDT",927,913,832,-95
SCL,"6/16/2024 3 p.m. PDT",922,907,955,33
SCL,"6/16/2024 4 p.m. PDT",918,904,927,9
SCL,"6/16/2024 5 p.m. PDT",934,920,946,12
SCL,"6/16/2024 6 p.m. PDT",956,944,992,36
SCL,"6/16/2024 7 p.m. PDT",978,957,1064,86
SCL,"6/16/2024 8 p.m. PDT",980,955,1071,91
SCL,"6/16/2024 9 p.m. PDT",980,953,1012,32
SCL,"6/16/2024 10 p.m. PDT",987,956,988,1
SCL,"6/16/2024 11 p.m. PDT",950,917,1028,78
SCL,"6/17/2024 12 a.m. PDT",860,854,992,132
SCL,"6/17/2024 1 a.m. PDT",811,781,944,133
SCL,"6/17/2024 2 a.m. PDT",783,742,861,78
SCL,"6/17/2024 3 a.m. PDT",761,727,827,66
SCL,"6/17/2024 4 a.m. PDT",757,729,812,55
SCL,"6/17/2024 5 a.m. PDT",789,754,947,158
SCL,"6/17/2024 6 a.m. PDT",840,810,947,107
SCL,"6/17/2024 7 a.m. PDT",945,910,924,-21
SCL,"6/17/2024 8 a.m. PDT",1036,994,1016,-20
SCL,"6/17/2024 9 a.m. PDT",1065,1028,1024,-41
SCL,"6/17/2024 10 a.m. PDT",1075,1034,975,-100
SCL,"6/17/2024 11 a.m. PDT",1089,1030,985,-104
SCL,"6/17/2024 12 p.m. PDT",1086,1027,943,-143
SCL,"6/17/2024 1 p.m. PDT",1081,1028,904,-177
SCL,"6/17/2024 2 p.m. PDT",1078,1020,860,-218
SCL,"6/17/2024 3 p.m. PDT",1062,1012,898,-164
SCL,"6/17/2024 4 p.m. PDT",1056,1008,831,-225
SCL,"6/17/2024 5 p.m. PDT",1055,1018,816,-239
SCL,"6/17/2024 6 p.m. PDT",1057,1029,903,-154
SCL,"6/17/2024 7 p.m. PDT",1068,1018,1025,-43
SCL,"6/17/2024 8 p.m. PDT",1057,1006,976,-81
SCL,"6/17/2024 9 p.m. PDT",1040,992,943,-97
SCL,"6/17/2024 10 p.m. PDT",1019,982,988,-31
SCL,"6/17/2024 11 p.m. PDT",957,932,924,-33
SCL,"6/18/2024 12 a.m. PDT",886,858,912,26
SCL,"6/18/2024 1 a.m. PDT",814,778,913,99
SCL,"6/18/2024 2 a.m. PDT",773,751,854,81
