"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"10/16/2024 1 a.m. PDT",788,795,787,-1
SCL,"10/16/2024 2 a.m. PDT",755,763,780,25
SCL,"10/16/2024 3 a.m. PDT",732,745,775,43
SCL,"10/16/2024 4 a.m. PDT",728,743,769,41
SCL,"10/16/2024 5 a.m. PDT",757,764,770,13
SCL,"10/16/2024 6 a.m. PDT",820,835,732,-88
SCL,"10/16/2024 7 a.m. PDT",944,958,256,-688
SCL,"10/16/2024 8 a.m. PDT",1042,1061,256,-786
SCL,"10/16/2024 9 a.m. PDT",1068,1084,250,-818
SCL,"10/16/2024 10 a.m. PDT",1060,1085,108,-952
SCL,"10/16/2024 11 a.m. PDT",1050,1082,101,-949
SCL,"10/16/2024 12 p.m. PDT",1033,1073,93,-940
SCL,"10/16/2024 1 p.m. PDT",1034,1066,85,-949
SCL,"10/16/2024 2 p.m. PDT",1016,1060,89,-927
SCL,"10/16/2024 3 p.m. PDT",1019,1050,84,-935
SCL,"10/16/2024 4 p.m. PDT",1002,1052,91,-911
SCL,"10/16/2024 5 p.m. PDT",1013,1063,120,-893
SCL,"10/16/2024 6 p.m. PDT",1045,1086,194,-851
SCL,"10/16/2024 7 p.m. PDT",1075,1108,305,-770
SCL,"10/16/2024 8 p.m. PDT",1075,1112,887,-188
SCL,"10/16/2024 9 p.m. PDT",1042,1082,831,-211
SCL,"10/16/2024 10 p.m. PDT",996,1029,823,-173
SCL,"10/16/2024 11 p.m. PDT",924,959,879,-45
SCL,"10/17/2024 12 a.m. PDT",851,882,838,-13
SCL,"10/17/2024 1 a.m. PDT",807,811,801,-6
SCL,"10/17/2024 2 a.m. PDT",769,779,763,-6
SCL,"10/17/2024 3 a.m. PDT",753,763,710,-43
SCL,"10/17/2024 4 a.m. PDT",757,763,688,-69
SCL,"10/17/2024 5 a.m. PDT",785,790,661,-124
SCL,"10/17/2024 6 a.m. PDT",856,868,699,-157
SCL,"10/17/2024 7 a.m. PDT",996,1005,266,-730
SCL,"10/17/2024 8 a.m. PDT",1102,1116,269,-833
SCL,"10/17/2024 9 a.m. PDT",1124,1133,254,-870
SCL,"10/17/2024 10 a.m. PDT",1097,1128,106,-991
SCL,"10/17/2024 11 a.m. PDT",1087,1116,98,-989
SCL,"10/17/2024 12 p.m. PDT",1099,1103,93,-1006
SCL,"10/17/2024 1 p.m. PDT",1103,1085,85,-1018
SCL,"10/17/2024 2 p.m. PDT",1059,1068,84,-975
SCL,"10/17/2024 3 p.m. PDT",1041,1048,86,-955
SCL,"10/17/2024 4 p.m. PDT",1025,1046,83,-942
SCL,"10/17/2024 5 p.m. PDT",1046,1045,238,-808
SCL,"10/17/2024 6 p.m. PDT",1081,1077,376,-705
SCL,"10/17/2024 7 p.m. PDT",1104,1110,621,-483
SCL,"10/17/2024 8 p.m. PDT",1102,1107,898,-204
SCL,"10/17/2024 9 p.m. PDT",1073,1079,922,-151
SCL,"10/17/2024 10 p.m. PDT",1028,1029,888,-140
SCL,"10/17/2024 11 p.m. PDT",951,964,891,-60
SCL,"10/18/2024 12 a.m. PDT",878,894,847,-31
SCL,"10/18/2024 1 a.m. PDT",831,837,761,-70
SCL,"10/18/2024 2 a.m. PDT",790,804,681,-109
SCL,"10/18/2024 3 a.m. PDT",776,788,633,-143
SCL,"10/18/2024 4 a.m. PDT",780,792,674,-106
SCL,"10/18/2024 5 a.m. PDT",802,827,728,-74
SCL,"10/18/2024 6 a.m. PDT",883,912,729,-154
SCL,"10/18/2024 7 a.m. PDT",1004,1043,218,-786
SCL,"10/18/2024 8 a.m. PDT",1105,1150,232,-873
SCL,"10/18/2024 9 a.m. PDT",1138,1183,157,-981
SCL,"10/18/2024 10 a.m. PDT",1150,1178,119,-1031
SCL,"10/18/2024 11 a.m. PDT",1180,1160,117,-1063
SCL,"10/18/2024 12 p.m. PDT",1207,1137,125,-1082
SCL,"10/18/2024 1 p.m. PDT",1228,1129,223,-1005
SCL,"10/18/2024 2 p.m. PDT",1224,1122,100,-1124
SCL,"10/18/2024 3 p.m. PDT",1195,1108,100,-1095
SCL,"10/18/2024 4 p.m. PDT",1187,1090,96,-1091
SCL,"10/18/2024 5 p.m. PDT",1197,1101,123,-1074
SCL,"10/18/2024 6 p.m. PDT",1208,1116,368,-840
