date,temperature_2m,precipitation,snowfall,snow_depth,soil_temperature_0_to_7cm,wind_speed_10m,surface_pressure,cloud_cover,relative_humidity_2m,weather_code
2025-05-18 11:00:00+00:00,8.0035,0.5,0.0,0.0,9.3035,14.275713,1009.8395,51.0,85.10914,53.0
2025-05-18 12:00:00+00:00,7.6035,0.0,0.0,0.0,8.953501,14.584443,1010.02765,49.0,87.45857,1.0
2025-05-18 13:00:00+00:00,7.9535003,0.0,0.0,0.0,9.6035,9.796366,1010.23535,33.0,83.93153,1.0
2025-05-18 14:00:00+00:00,8.203501,0.1,0.0,0.0,9.453501,10.196647,1010.7382,33.0,81.3799,51.0
2025-05-18 15:00:00+00:00,8.953501,0.0,0.0,0.0,9.953501,9.335737,1011.2539,20.0,76.28459,1.0
2025-05-18 16:00:00+00:00,10.1035,0.0,0.0,0.0,11.0535,6.269067,1011.6803,10.0,71.85397,0.0
2025-05-18 17:00:00+00:00,11.403501,0.0,0.0,0.0,12.6035,6.156947,1011.91156,22.0,66.59281,1.0
2025-05-18 18:00:00+00:00,12.6035,0.0,0.0,0.0,14.153501,5.22,1012.1403,22.0,60.68406,1.0
2025-05-18 19:00:00+00:00,13.453501,0.1,0.0,0.0,15.803501,0.17999999,1012.06226,19.0,55.829567,51.0
2025-05-18 20:00:00+00:00,14.0535,0.1,0.0,0.0,17.2535,2.657668,1012.0769,23.0,50.59483,51.0
2025-05-18 21:00:00+00:00,14.953501,0.0,0.0,0.0,18.303501,2.9301877,1012.0992,35.0,46.741657,1.0
2025-05-18 22:00:00+00:00,15.3035,0.0,0.0,0.0,18.9035,4.991553,1012.207,37.0,45.06261,1.0
2025-05-18 23:00:00+00:00,15.5535,0.0,0.0,0.0,18.803501,8.55142,1012.3127,24.0,44.65965,1.0
2025-05-19 00:00:00+00:00,15.403501,0.0,0.0,0.0,18.303501,7.5942073,1012.2095,37.0,45.891388,1.0
2025-05-19 01:00:00+00:00,14.203501,0.0,0.0,0.0,16.7035,8.825508,1012.6765,67.0,51.3505,2.0
2025-05-19 02:00:00+00:00,13.6035,0.0,0.0,0.0,15.8535,9.087772,1012.76086,88.0,58.448814,3.0
2025-05-19 03:00:00+00:00,12.703501,0.0,0.0,0.0,14.8535,7.841888,1012.93726,62.0,67.10121,2.0
2025-05-19 04:00:00+00:00,11.3535,0.0,0.0,0.0,13.6035,2.7059932,1012.9032,34.0,76.938675,1.0
2025-05-19 05:00:00+00:00,10.5535,0.0,0.0,0.0,12.403501,2.1068459,1013.37964,88.0,78.139694,3.0
2025-05-19 06:00:00+00:00,10.6035,0.0,0.0,0.0,11.453501,7.79215,1012.9838,100.0,72.698784,3.0
2025-05-19 07:00:00+00:00,9.8535,0.0,0.0,0.0,10.8535,10.873252,1012.1704,100.0,75.38245,3.0
2025-05-19 08:00:00+00:00,9.403501,0.0,0.0,0.0,10.453501,11.91948,1011.76184,100.0,81.259796,3.0
2025-05-19 09:00:00+00:00,9.203501,0.0,0.0,0.0,10.153501,10.8672905,1011.0617,99.0,84.07774,3.0
2025-05-19 10:00:00+00:00,9.3035,0.0,0.0,0.0,9.953501,11.282711,1010.17065,100.0,82.65705,3.0
2025-05-19 11:00:00+00:00,9.403501,0.0,0.0,0.0,9.8035,11.19189,1009.4782,100.0,82.1031,3.0
2025-05-19 12:00:00+00:00,9.3035,4.0,0.0,0.0,9.703501,12.599998,1008.8798,100.0,84.37843,63.0
2025-05-19 13:00:00+00:00,9.8035,1.4,0.0,0.0,10.1035,11.9140415,1007.8996,100.0,81.59298,61.0
2025-05-19 14:00:00+00:00,9.3035,1.5,0.0,0.0,9.953501,8.297589,1008.2841,100.0,89.42889,61.0
2025-05-19 15:00:00+00:00,9.2535,0.8,0.0,0.0,9.8535,13.356437,1007.78644,100.0,88.21273,53.0
2025-05-19 16:00:00+00:00,9.903501,0.2,0.0,0.0,9.953501,14.668619,1008.0015,100.0,86.192635,51.0
2025-05-19 17:00:00+00:00,11.203501,0.0,0.0,0.0,10.403501,17.294992,1007.93475,47.0,86.03332,1.0
2025-05-19 18:00:00+00:00,13.453501,0.1,0.0,0.0,11.953501,24.670507,1008.2889,36.0,76.23942,51.0
2025-05-19 19:00:00+00:00,14.403501,0.1,0.0,0.0,13.403501,24.419706,1008.80884,63.0,63.672558,51.0
2025-05-19 20:00:00+00:00,14.403501,0.0,0.0,0.0,14.453501,26.310186,1009.1067,99.0,60.90514,3.0
2025-05-19 21:00:00+00:00,13.3535,0.0,0.0,0.0,14.5535,25.965584,1009.5773,100.0,67.23853,3.0
2025-05-19 22:00:00+00:00,13.0535,0.0,0.0,0.0,14.3035,23.584808,1009.8675,99.0,70.46331,3.0
2025-05-19 23:00:00+00:00,13.453501,0.0,0.0,0.0,14.153501,22.66857,1010.17554,62.0,67.48941,2.0
2025-05-20 00:00:00+00:00,13.703501,0.0,0.0,0.0,14.3035,24.265308,1010.281,59.0,65.27693,2.0
2025-05-20 01:00:00+00:00,13.153501,0.0,0.0,0.0,14.403501,24.89277,1010.86316,43.0,66.51,1.0
2025-05-20 02:00:00+00:00,12.653501,0.0,0.0,0.0,13.953501,24.75638,1010.94995,20.0,67.78492,1.0
2025-05-20 03:00:00+00:00,11.5535,0.0,0.0,0.0,13.153501,24.552025,1011.12103,92.0,72.873276,3.0
2025-05-20 04:00:00+00:00,10.703501,0.0,0.0,0.0,12.3535,22.62708,1011.29834,26.0,78.16264,1.0
2025-05-20 05:00:00+00:00,10.203501,0.0,0.0,0.0,11.6035,22.945587,1011.68286,74.0,81.088905,2.0
2025-05-20 06:00:00+00:00,10.1035,0.2,0.0,0.0,11.1035,21.900904,1011.7796,96.0,83.89516,51.0
2025-05-20 07:00:00+00:00,9.8535,0.1,0.0,0.0,10.8035,21.794127,1011.8725,36.0,86.187546,51.0
2025-05-20 08:00:00+00:00,9.5535,0.0,0.0,0.0,10.403501,20.256998,1012.262,41.0,86.74738,1.0
2025-05-20 09:00:00+00:00,9.3535,0.0,0.0,0.0,10.0535,19.3104,1012.5549,26.0,85.54886,1.0
2025-05-20 10:00:00+00:00,9.203501,0.0,0.0,0.0,9.7535,18.392616,1012.8489,34.0,84.65716,1.0
2025-05-20 11:00:00+00:00,9.0035,0.0,0.0,0.0,9.5035,17.791796,1013.241,21.0,85.80567,1.0
2025-05-20 12:00:00+00:00,8.903501,0.0,0.0,0.0,9.403501,18.11215,1013.536,26.0,86.683426,1.0
2025-05-20 13:00:00+00:00,8.953501,0.0,0.0,0.0,9.8035,17.845436,1013.53754,10.0,86.98613,0.0
2025-05-20 14:00:00+00:00,9.203501,0.0,0.0,0.0,9.8035,19.580328,1013.8418,12.0,85.240105,0.0
2025-05-20 15:00:00+00:00,10.2535,0.0,0.0,0.0,10.3035,21.806759,1014.4643,34.0,77.2922,1.0
2025-05-20 16:00:00+00:00,11.1035,0.0,0.0,0.0,11.1035,20.160805,1014.88306,41.0,73.79917,1.0
2025-05-20 17:00:00+00:00,11.903501,0.0,0.0,0.0,12.1035,19.930477,1014.80383,29.0,71.699265,1.0
2025-05-20 18:00:00+00:00,12.8035,0.0,0.0,0.0,13.2535,20.067375,1014.8264,56.0,68.04885,2.0
2025-05-20 19:00:00+00:00,13.6035,0.0,0.0,0.0,14.2535,20.256998,1014.8461,16.0,63.927914,0.0
2025-05-20 20:00:00+00:00,14.8035,0.0,0.0,0.0,15.403501,21.976223,1014.67755,30.0,58.54444,1.0
2025-05-20 21:00:00+00:00,14.653501,0.0,0.0,0.0,16.303501,19.357325,1014.7731,23.0,58.30659,1.0
2025-05-20 22:00:00+00:00,14.7535,0.0,0.0,0.0,16.8535,23.834202,1014.8749,32.0,54.632053,1.0
2025-05-20 23:00:00+00:00,15.2535,0.0,0.0,0.0,16.7035,21.416975,1014.98627,29.0,54.19844,1.0
2025-05-21 00:00:00+00:00,14.8535,0.0,0.0,0.0,16.6535,19.484116,1014.877,46.0,56.773,1.0
2025-05-21 01:00:00+00:00,14.403501,0.0,0.0,0.0,15.953501,19.969458,1015.56134,38.0,55.68711,1.0
2025-05-21 02:00:00+00:00,13.653501,0.0,0.0,0.0,15.2535,16.341381,1015.5426,39.0,60.1008,1.0
2025-05-21 03:00:00+00:00,12.653501,0.0,0.0,0.0,14.3035,10.587918,1015.7163,21.0,66.402596,1.0
2025-05-21 04:00:00+00:00,11.0535,0.0,0.0,0.0,13.1035,5.414979,1016.2719,51.0,75.585106,2.0
2025-05-21 05:00:00+00:00,10.203501,0.1,0.0,0.0,12.0535,0.76367533,1016.94525,55.0,82.205894,51.0
2025-05-21 06:00:00+00:00,9.8535,0.4,0.0,0.0,11.3535,2.7059932,1017.0357,95.0,84.44105,51.0
2025-05-21 07:00:00+00:00,9.1035,0.9,0.0,0.0,10.8035,3.06,1017.513,97.0,87.59826,53.0
2025-05-21 08:00:00+00:00,9.5535,0.1,0.0,0.0,10.5535,4.1556225,1017.9215,100.0,90.36554,51.0
2025-05-21 09:00:00+00:00,9.203501,0.0,0.0,0.0,10.3035,6.122647,1018.11127,100.0,91.267456,3.0
2025-05-21 10:00:00+00:00,8.953501,0.0,0.0,0.0,10.1035,7.2,1017.9062,100.0,93.134415,3.0
2025-05-21 11:00:00+00:00,8.8035,0.0,0.0,0.0,9.903501,6.542201,1018.10077,100.0,93.1265,3.0
2025-05-21 12:00:00+00:00,8.7535,0.1,0.0,0.0,9.8035,4.6938252,1018.0994,93.0,92.49131,51.0
2025-05-21 13:00:00+00:00,8.8035,0.8,0.0,0.0,10.5035,3.5455887,1017.9021,99.0,91.240875,53.0
2025-05-21 14:00:00+00:00,8.903501,0.8,0.0,0.0,10.2535,4.91634,1017.90466,100.0,90.62698,53.0
2025-05-21 15:00:00+00:00,9.403501,0.2,0.0,0.0,10.403501,4.669604,1017.81854,98.0,90.971085,51.0
2025-05-21 16:00:00+00:00,10.1035,0.0,0.0,0.0,10.953501,1.7727944,1018.035,88.0,87.98823,3.0
2025-05-21 17:00:00+00:00,11.0535,0.0,0.0,0.0,12.203501,2.1674871,1017.7613,46.0,84.290634,1.0
2025-05-21 18:00:00+00:00,12.153501,0.1,0.0,0.0,13.8535,4.3573384,1017.19336,46.0,75.51173,51.0
2025-05-21 19:00:00+00:00,13.0535,0.1,0.0,0.0,15.2535,4.669604,1016.6198,46.0,67.40553,51.0
2025-05-21 20:00:00+00:00,14.0035,0.0,0.0,0.0,16.4035,5.4477882,1015.75006,72.0,63.364746,2.0
2025-05-21 21:00:00+00:00,14.6035,0.0,0.0,0.0,16.9035,4.952453,1015.26825,100.0,58.898434,3.0
2025-05-21 22:00:00+00:00,14.8535,0.0,0.0,0.0,17.5035,8.161764,1014.4798,80.0,60.183754,3.0
2025-05-21 23:00:00+00:00,14.953501,0.0,0.0,0.0,17.7535,11.334285,1013.9859,91.0,58.38093,3.0
2025-05-22 00:00:00+00:00,15.0035,0.0,0.0,0.0,17.6035,12.5032,1013.0934,45.0,53.945984,1.0
2025-05-22 01:00:00+00:00,15.2535,0.0,0.0,0.0,17.1535,8.909545,1012.3051,84.0,51.455532,3.0
2025-05-22 02:00:00+00:00,14.453501,0.0,0.0,0.0,16.3535,11.892265,1011.6895,100.0,53.61444,3.0
2025-05-22 03:00:00+00:00,12.953501,0.0,0.0,0.0,15.1035,11.701385,1011.15625,100.0,63.124275,3.0
2025-05-22 04:00:00+00:00,11.7535,0.0,0.0,0.0,13.8035,11.7,1011.0268,100.0,66.89912,3.0
2025-05-22 05:00:00+00:00,11.0035,0.0,0.0,0.0,12.703501,11.521406,1010.71027,100.0,69.33658,3.0
2025-05-22 06:00:00+00:00,10.3035,0.0,0.0,0.0,11.8035,12.0720825,1010.39453,100.0,70.164925,3.0
2025-05-22 07:00:00+00:00,9.8535,0.0,0.0,0.0,11.1035,9.67657,1010.18463,100.0,71.80655,3.0
2025-05-22 08:00:00+00:00,9.8035,0.0,0.0,0.0,10.703501,8.905908,1010.084,99.0,74.8535,3.0
2025-05-22 09:00:00+00:00,9.5035,0.0,0.0,0.0,10.203501,6.6818557,1010.0764,84.0,78.24808,3.0
2025-05-22 10:00:00+00:00,9.0535,0.0,0.0,0.0,9.703501,4.143911,1010.26355,98.0,81.21267,3.0
2025-05-22 11:00:00+00:00,9.453501,0.0,0.0,0.0,9.6035,3.710795,1010.27374,100.0,82.10955,3.0
2025-05-22 12:00:00+00:00,9.3035,0.0,0.0,0.0,9.5035,1.9469976,1010.4685,100.0,84.95922,3.0
2025-05-22 13:00:00+00:00,9.5535,0.0,0.0,0.0,10.0535,3.693291,1010.6734,100.0,86.45173,3.0
2025-05-22 14:00:00+00:00,9.903501,0.0,0.0,0.0,10.153501,4.0249224,1010.7817,99.0,84.73551,3.0
2025-05-22 15:00:00+00:00,10.5535,0.0,0.0,0.0,10.8035,3.8773184,1010.89734,36.0,82.81289,1.0
2025-05-22 16:00:00+00:00,11.7535,0.0,0.0,0.0,12.153501,4.2481523,1011.32465,7.0,79.12384,0.0
2025-05-22 17:00:00+00:00,13.0035,0.0,0.0,0.0,14.0035,4.965521,1011.25653,7.0,74.134415,0.0
2025-05-22 18:00:00+00:00,14.0535,0.0,0.0,0.0,15.8535,5.2478566,1011.2825,0.0,69.47295,0.0
2025-05-22 19:00:00+00:00,14.953501,0.0,0.0,0.0,17.4035,4.863332,1011.10614,1.0,60.002354,0.0
2025-05-22 20:00:00+00:00,15.703501,0.0,0.0,0.0,18.9035,1.8089776,1011.22375,1.0,56.212856,0.0
2025-05-22 21:00:00+00:00,16.4035,0.0,0.0,0.0,20.2035,1.9881649,1011.1416,13.0,55.248398,0.0
2025-05-22 22:00:00+00:00,16.9035,0.0,0.0,0.0,20.8535,5.509882,1011.1537,27.0,54.07215,1.0
2025-05-22 23:00:00+00:00,17.1535,0.0,0.0,0.0,20.6035,7.970972,1010.961,29.0,52.501015,1.0
2025-05-23 00:00:00+00:00,17.4035,0.0,0.0,0.0,20.2035,9.0,1010.7685,20.0,51.677868,1.0
2025-05-23 01:00:00+00:00,17.2035,0.0,0.0,0.0,19.803501,9.0018,1011.06165,23.0,48.86559,1.0
2025-05-23 02:00:00+00:00,16.2035,0.0,0.0,0.0,18.6035,10.7714615,1011.13654,82.0,53.33734,3.0
2025-05-23 03:00:00+00:00,14.653501,0.0,0.0,0.0,17.2035,11.304229,1011.3967,78.0,63.2967,2.0
2025-05-23 04:00:00+00:00,13.0035,0.0,0.0,0.0,15.7535,10.266314,1011.6537,44.0,70.93484,1.0
2025-05-23 05:00:00+00:00,11.8535,0.0,0.0,0.0,14.403501,6.6185193,1012.1215,89.0,76.496254,3.0
2025-05-23 06:00:00+00:00,10.903501,0.0,0.0,0.0,13.203501,3.148714,1012.6936,100.0,81.45987,3.0
2025-05-23 07:00:00+00:00,11.0535,0.0,0.0,0.0,12.403501,6.6624317,1012.8959,99.0,79.83316,3.0
2025-05-23 08:00:00+00:00,10.703501,0.0,0.0,0.0,11.8035,8.107996,1012.9863,97.0,81.15627,3.0
2025-05-23 09:00:00+00:00,10.6035,0.0,0.0,0.0,11.403501,5.1544156,1012.7852,74.0,78.68461,2.0
2025-05-23 10:00:00+00:00,9.653501,0.0,0.0,0.0,10.7535,3.5864744,1012.66187,24.0,80.73629,1.0
2025-05-23 11:00:00+00:00,8.953501,0.0,0.0,0.0,10.0535,3.644722,1012.7433,2.0,83.18468,0.0
2025-05-23 12:00:00+00:00,9.0035,0.0,0.0,0.0,9.653501,4.4274144,1012.74457,16.0,84.34413,0.0
2025-05-23 13:00:00+00:00,9.8035,0.0,0.0,0.0,10.8535,0.25455844,1012.76483,35.0,84.14724,1.0
2025-05-23 14:00:00+00:00,9.953501,0.0,0.0,0.0,11.153501,2.7059932,1013.0665,77.0,83.87759,2.0
2025-05-23 15:00:00+00:00,10.3035,0.0,0.0,0.0,11.7535,1.2074767,1013.17474,99.0,83.06475,3.0
2025-05-23 16:00:00+00:00,11.3035,0.0,0.0,0.0,12.903501,2.1068459,1013.39844,100.0,79.5976,3.0
2025-05-23 17:00:00+00:00,12.0535,0.1,0.0,0.0,13.953501,5.937272,1013.219,100.0,74.22021,51.0
2025-05-23 18:00:00+00:00,13.0035,0.0,0.0,0.0,15.1035,5.7176566,1013.5404,50.0,68.79177,2.0
2025-05-23 19:00:00+00:00,14.203501,0.0,0.0,0.0,16.3535,5.0911684,1013.37164,99.0,60.233643,3.0
2025-05-23 20:00:00+00:00,15.3535,0.0,0.0,0.0,17.4535,3.381893,1013.10205,98.0,53.6661,3.0
2025-05-23 21:00:00+00:00,16.1035,0.0,0.0,0.0,18.6035,3.244996,1012.62384,91.0,50.275578,3.0
2025-05-23 22:00:00+00:00,16.7535,0.0,0.0,0.0,19.8535,3.4388947,1012.3419,99.0,48.741776,3.0
2025-05-23 23:00:00+00:00,16.9535,0.0,0.0,0.0,20.5035,6.130579,1012.1481,100.0,49.304283,3.0
2025-05-24 00:00:00+00:00,17.303501,0.0,0.0,0.0,20.4535,6.8989563,1011.9577,100.0,47.399532,3.0
2025-05-24 01:00:00+00:00,16.8535,0.0,0.0,0.0,19.803501,13.084402,1011.4504,100.0,49.789097,3.0
2025-05-24 02:00:00+00:00,14.703501,0.0,0.0,0.0,18.553501,16.036171,1011.39795,100.0,67.521255,3.0
2025-05-24 03:00:00+00:00,13.3035,0.0,0.0,0.0,17.053501,14.799459,1011.85986,96.0,70.511925,3.0
2025-05-24 04:00:00+00:00,11.903501,0.0,0.0,0.0,15.5035,14.417988,1012.3215,100.0,70.72233,3.0
2025-05-24 05:00:00+00:00,11.3035,0.0,0.0,0.0,14.203501,11.701385,1012.6041,100.0,68.68088,3.0
2025-05-24 06:00:00+00:00,10.8035,0.0,0.0,0.0,13.0535,7.9220443,1012.691,99.0,68.81669,3.0
2025-05-24 07:00:00+00:00,10.203501,0.0,0.0,0.0,12.153501,5.48631,1012.4772,96.0,72.62484,3.0
2025-05-24 08:00:00+00:00,9.703501,0.0,0.0,0.0,11.3535,3.9640884,1012.26587,71.0,76.14405,2.0
2025-05-24 09:00:00+00:00,9.203501,0.0,0.0,0.0,10.653501,3.0758414,1012.2532,100.0,77.93157,3.0
2025-05-24 10:00:00+00:00,9.203501,0.0,0.0,0.0,10.1035,3.462369,1011.9553,100.0,78.74558,3.0
2025-05-24 11:00:00+00:00,9.0535,0.0,0.0,0.0,9.703501,3.5455887,1011.75287,100.0,80.93264,3.0
2025-05-24 12:00:00+00:00,8.8535,0.0,0.0,0.0,9.3535,3.3043609,1011.5489,100.0,83.17245,3.0
2025-05-24 13:00:00+00:00,9.153501,0.0,0.0,0.0,9.453501,5.0432134,1011.7555,100.0,81.7884,3.0
2025-05-24 14:00:00+00:00,9.653501,0.0,0.0,0.0,9.8535,5.7599998,1011.66895,23.0,80.73629,1.0
2025-05-24 15:00:00+00:00,10.453501,0.0,0.0,0.0,10.953501,4.7657523,1011.39124,6.0,78.932205,0.0
2025-05-24 16:00:00+00:00,11.6035,0.0,0.0,0.0,12.6035,3.06,1011.32086,4.0,76.45569,0.0
2025-05-24 17:00:00+00:00,12.903501,0.0,0.0,0.0,14.6035,2.3469129,1010.85706,4.0,73.86622,0.0
2025-05-24 18:00:00+00:00,14.403501,0.0,0.0,0.0,16.6535,3.148714,1010.6955,89.0,68.841675,3.0
2025-05-24 19:00:00+00:00,16.053501,0.0,0.0,0.0,18.7035,2.19718,1010.14,100.0,60.676296,3.0
2025-05-24 20:00:00+00:00,17.5035,0.0,0.0,0.0,20.5035,2.6758924,1009.67865,81.0,52.773132,3.0
2025-05-24 21:00:00+00:00,18.9035,0.0,0.0,0.0,22.0035,1.4512063,1009.2153,70.0,44.676613,2.0
2025-05-24 22:00:00+00:00,20.1535,0.0,0.0,0.0,23.1035,3.01735,1008.7485,79.0,40.9138,2.0
2025-05-24 23:00:00+00:00,21.0035,0.0,0.0,0.0,23.553501,5.634891,1008.0732,0.0,41.43812,0.0
2025-05-25 00:00:00+00:00,21.4535,0.0,0.0,0.0,23.5035,7.729527,1007.58734,0.0,42.56626,0.0
2025-05-25 01:00:00+00:00,21.5035,0.0,0.0,0.0,23.2035,8.714677,1006.89307,0.0,42.14905,0.0
2025-05-25 02:00:00+00:00,20.6035,0.0,0.0,0.0,22.2535,8.227004,1006.5742,26.0,48.797665,1.0
2025-05-25 03:00:00+00:00,17.3535,0.0,0.0,0.0,20.7035,17.363237,1006.4969,10.0,61.188236,0.0
2025-05-25 04:00:00+00:00,14.653501,0.0,0.0,0.0,18.803501,16.601036,1006.63025,47.0,62.01507,1.0
2025-05-25 05:00:00+00:00,13.403501,0.0,0.0,0.0,17.053501,11.734564,1006.99677,75.0,66.33639,2.0
2025-05-25 06:00:00+00:00,12.5535,0.0,0.0,0.0,15.703501,3.2599385,1007.67065,30.0,78.708,1.0
2025-05-25 07:00:00+00:00,12.203501,0.0,0.0,0.0,14.5535,1.8089776,1008.0594,6.0,78.3903,0.0
2025-05-25 08:00:00+00:00,12.1035,0.0,0.0,0.0,13.5535,2.5772076,1008.05676,1.0,78.37522,0.0
2025-05-25 09:00:00+00:00,12.403501,0.0,0.0,0.0,12.8035,6.122647,1008.064,0.0,75.81033,0.0
2025-05-25 10:00:00+00:00,11.5535,0.0,0.0,0.0,12.3535,9.781473,1008.2415,0.0,78.29205,0.0
2025-05-25 11:00:00+00:00,10.903501,0.0,0.0,0.0,11.903501,9.3669195,1008.3247,0.0,79.269,0.0
2025-05-25 12:00:00+00:00,10.5535,0.0,0.0,0.0,11.5035,10.805999,1008.31573,89.0,78.947044,3.0
2025-05-25 13:00:00+00:00,10.3535,0.0,0.0,0.0,11.453501,11.375658,1008.41,100.0,81.944824,3.0
2025-05-25 14:00:00+00:00,10.953501,0.0,0.0,0.0,11.653501,13.619471,1008.8223,98.0,78.73693,3.0
2025-05-25 15:00:00+00:00,12.0035,0.0,0.0,0.0,12.453501,13.775586,1009.04724,98.0,75.743904,3.0
2025-05-25 16:00:00+00:00,13.653501,0.0,0.0,0.0,13.8535,14.761098,1009.386,99.0,69.393196,3.0
2025-05-25 17:00:00+00:00,15.1035,0.0,0.0,0.0,15.5035,14.311981,1009.1238,97.0,63.39901,3.0
2025-05-25 18:00:00+00:00,17.2535,0.0,0.0,0.0,17.4535,12.189602,1008.67957,90.0,54.904556,3.0
2025-05-25 19:00:00+00:00,18.303501,0.0,0.0,0.0,19.1035,13.3649235,1008.30725,100.0,51.74184,3.0
2025-05-25 20:00:00+00:00,18.803501,0.0,0.0,0.0,20.7035,13.282243,1007.9221,97.0,51.52512,3.0
2025-05-25 21:00:00+00:00,19.803501,0.0,0.0,0.0,21.9035,15.299999,1007.44916,100.0,48.744457,3.0
2025-05-25 22:00:00+00:00,20.3535,0.0,0.0,0.0,22.4535,15.787753,1006.9656,100.0,47.432964,3.0
2025-05-25 23:00:00+00:00,20.7035,0.0,0.0,0.0,22.6035,15.22783,1006.77515,100.0,45.488075,3.0
2025-05-26 00:00:00+00:00,20.803501,0.0,0.0,0.0,22.6535,14.50983,1006.2807,100.0,43.70129,3.0
2025-05-26 01:00:00+00:00,19.2035,0.0,0.0,0.0,21.3535,15.233148,1006.9384,100.0,46.161137,3.0
2025-05-26 02:00:00+00:00,17.9535,0.0,0.0,0.0,20.4535,13.690654,1007.2066,100.0,49.408154,3.0
2025-05-26 03:00:00+00:00,16.553501,0.0,0.0,0.0,19.2535,13.830749,1007.47076,100.0,57.201263,3.0
2025-05-26 04:00:00+00:00,15.6035,0.0,0.0,0.0,18.0035,13.830749,1007.6463,98.0,62.658768,3.0
2025-05-26 05:00:00+00:00,14.703501,0.0,0.0,0.0,16.803501,13.433838,1008.3196,98.0,65.94111,3.0
2025-05-26 06:00:00+00:00,13.5535,0.0,0.0,0.0,15.7535,13.213765,1008.39044,100.0,68.20368,3.0
2025-05-26 07:00:00+00:00,13.0535,0.0,0.0,0.0,14.953501,11.177405,1008.9738,100.0,71.186104,3.0
2025-05-26 08:00:00+00:00,12.903501,0.0,0.0,0.0,14.3535,12.525207,1009.36755,100.0,73.11859,3.0
2025-05-26 09:00:00+00:00,12.6035,0.1,0.0,0.0,14.0035,11.35285,1009.36005,100.0,77.137215,51.0
2025-05-26 10:00:00+00:00,12.3535,0.1,0.0,0.0,13.653501,10.564942,1009.45294,100.0,80.01717,51.0
2025-05-26 11:00:00+00:00,12.203501,0.0,0.0,0.0,13.403501,11.157097,1009.4495,100.0,82.18222,3.0
2025-05-26 12:00:00+00:00,12.3035,0.0,0.0,0.0,13.203501,12.267762,1009.45166,100.0,83.02767,3.0
2025-05-26 13:00:00+00:00,12.653501,0.2,0.0,0.0,13.5535,15.763107,1009.6591,100.0,85.03777,51.0
2025-05-26 14:00:00+00:00,12.6035,0.1,0.0,0.0,13.403501,16.189995,1010.0551,96.0,86.46331,51.0
2025-05-26 15:00:00+00:00,12.8535,0.2,0.0,0.0,13.5035,14.766584,1010.6572,79.0,86.48799,51.0
2025-05-26 16:00:00+00:00,13.7535,0.1,0.0,0.0,14.0535,18.162169,1011.0766,83.0,81.28881,51.0
2025-05-26 17:00:00+00:00,14.703501,0.1,0.0,0.0,15.0035,16.895088,1011.69586,61.0,74.92792,51.0
2025-05-26 18:00:00+00:00,15.453501,0.0,0.0,0.0,16.053501,13.926464,1012.3101,41.0,67.90451,1.0
2025-05-26 19:00:00+00:00,16.803501,0.0,0.0,0.0,17.6035,14.578888,1012.8394,29.0,53.67824,1.0
2025-05-26 20:00:00+00:00,18.0035,0.0,0.0,0.0,19.2535,16.50218,1012.7693,57.0,45.66788,2.0
2025-05-26 21:00:00+00:00,18.8535,0.0,0.0,0.0,20.3535,19.171478,1012.78955,74.0,39.427624,2.0
2025-05-26 22:00:00+00:00,19.4535,0.0,0.0,0.0,21.2535,19.453327,1013.20123,40.0,36.038895,1.0
2025-05-26 23:00:00+00:00,19.5035,0.0,0.0,0.0,21.7035,16.176983,1013.50037,44.0,35.425858,1.0
2025-05-27 00:00:00+00:00,18.9535,0.0,0.0,0.0,22.053501,9.67657,1013.58636,87.0,33.087452,3.0
2025-05-27 01:00:00+00:00,16.6035,0.0,0.0,0.0,21.553501,13.896187,1014.3242,100.0,50.935135,3.0
2025-05-27 02:00:00+00:00,15.5035,0.0,0.0,0.0,20.2535,12.440851,1014.4961,97.0,53.520638,3.0
2025-05-27 03:00:00+00:00,14.8035,0.0,0.0,0.0,18.8535,9.505977,1014.97546,100.0,54.268093,3.0
2025-05-27 04:00:00+00:00,13.5035,0.0,0.0,0.0,17.2535,8.557102,1015.53906,99.0,59.239185,3.0
2025-05-27 05:00:00+00:00,12.8035,0.0,0.0,0.0,15.9035,6.1858225,1016.3159,86.0,62.00827,3.0
2025-05-27 06:00:00+00:00,11.903501,0.0,0.0,0.0,14.653501,3.396233,1016.4919,100.0,70.23829,3.0
2025-05-27 07:00:00+00:00,11.653501,0.0,0.0,0.0,13.703501,3.0758414,1016.8827,96.0,72.891556,3.0
2025-05-27 08:00:00+00:00,11.5535,0.0,0.0,0.0,12.903501,3.572898,1017.1781,100.0,72.37491,3.0
2025-05-27 09:00:00+00:00,11.6035,0.0,0.0,0.0,12.3535,3.7064266,1017.3778,100.0,70.9075,3.0
2025-05-27 10:00:00+00:00,10.953501,0.0,0.0,0.0,11.8035,3.219938,1017.3616,83.0,74.53743,3.0
2025-05-27 11:00:00+00:00,10.2535,0.0,0.0,0.0,11.153501,3.4763772,1017.443,99.0,79.17375,3.0
2025-05-27 12:00:00+00:00,9.8535,0.0,0.0,0.0,10.6035,3.4623692,1017.0357,100.0,82.725876,3.0
2025-05-27 13:00:00+00:00,10.3535,0.0,0.0,0.0,11.5035,5.6521144,1017.34625,100.0,83.639015,3.0
2025-05-27 14:00:00+00:00,10.953501,0.0,0.0,0.0,11.7535,4.7657523,1017.56024,82.0,79.0062,3.0
