"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"4/24/2024 3 a.m. PDT",376
SCL,"4/24/2024 4 a.m. PDT",371
SCL,"4/24/2024 5 a.m. PDT",402
SCL,"4/24/2024 6 a.m. PDT",545
SCL,"4/24/2024 7 a.m. PDT",589
SCL,"4/24/2024 8 a.m. PDT",597
SCL,"4/24/2024 9 a.m. PDT",670
SCL,"4/24/2024 10 a.m. PDT",656
SCL,"4/24/2024 11 a.m. PDT",643
SCL,"4/24/2024 12 p.m. PDT",589
SCL,"4/24/2024 1 p.m. PDT",647
SCL,"4/24/2024 2 p.m. PDT",553
SCL,"4/24/2024 3 p.m. PDT",547
SCL,"4/24/2024 4 p.m. PDT",513
SCL,"4/24/2024 5 p.m. PDT",540
SCL,"4/24/2024 6 p.m. PDT",575
SCL,"4/24/2024 7 p.m. PDT",643
SCL,"4/24/2024 8 p.m. PDT",681
SCL,"4/24/2024 9 p.m. PDT",687
SCL,"4/24/2024 10 p.m. PDT",619
SCL,"4/24/2024 11 p.m. PDT",554
