"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"8/19/2024 2 p.m. PDT",410
SCL,"8/19/2024 3 p.m. PDT",445
SCL,"8/19/2024 4 p.m. PDT",440
SCL,"8/19/2024 5 p.m. PDT",495
SCL,"8/19/2024 6 p.m. PDT",753
SCL,"8/19/2024 7 p.m. PDT",742
SCL,"8/19/2024 8 p.m. PDT",703
SCL,"8/19/2024 9 p.m. PDT",660
SCL,"8/19/2024 10 p.m. PDT",534
SCL,"8/19/2024 11 p.m. PDT",246
SCL,"8/20/2024 12 a.m. PDT",219
SCL,"8/20/2024 1 a.m. PDT",152
SCL,"8/20/2024 2 a.m. PDT",123
SCL,"8/20/2024 3 a.m. PDT",122
SCL,"8/20/2024 4 a.m. PDT",118
SCL,"8/20/2024 5 a.m. PDT",86
SCL,"8/20/2024 6 a.m. PDT",141
SCL,"8/20/2024 7 a.m. PDT",399
SCL,"8/20/2024 8 a.m. PDT",410
SCL,"8/20/2024 9 a.m. PDT",419
SCL,"8/20/2024 10 a.m. PDT",417
SCL,"8/20/2024 11 a.m. PDT",434
SCL,"8/20/2024 12 p.m. PDT",436
SCL,"8/20/2024 1 p.m. PDT",465
SCL,"8/20/2024 2 p.m. PDT",468
SCL,"8/20/2024 3 p.m. PDT",466
SCL,"8/20/2024 4 p.m. PDT",466
SCL,"8/20/2024 5 p.m. PDT",445
SCL,"8/20/2024 6 p.m. PDT",592
SCL,"8/20/2024 7 p.m. PDT",763
SCL,"8/20/2024 8 p.m. PDT",723
SCL,"8/20/2024 9 p.m. PDT",686
SCL,"8/20/2024 10 p.m. PDT",543
SCL,"8/20/2024 11 p.m. PDT",277
SCL,"8/21/2024 12 a.m. PDT",258
SCL,"8/21/2024 1 a.m. PDT",165
SCL,"8/21/2024 2 a.m. PDT",134
SCL,"8/21/2024 3 a.m. PDT",126
SCL,"8/21/2024 4 a.m. PDT",128
SCL,"8/21/2024 5 a.m. PDT",93
SCL,"8/21/2024 6 a.m. PDT",133
SCL,"8/21/2024 7 a.m. PDT",227
SCL,"8/21/2024 8 a.m. PDT",231
