BA Code,Timestamp (Hour Ending),Hydro Generation (MWh)
SCL,1/21/2024 9 p.m. PST,663.0
SCL,1/21/2024 10 p.m. PST,596.0
SCL,1/21/2024 11 p.m. PST,468.0
SCL,1/22/2024 12 a.m. PST,322.0
SCL,1/22/2024 1 a.m. PST,349.0
SCL,1/22/2024 2 a.m. PST,299.0
SCL,1/22/2024 3 a.m. PST,257.0
SCL,1/22/2024 4 a.m. PST,269.0
SCL,1/22/2024 5 a.m. PST,331.0
SCL,1/22/2024 6 a.m. PST,403.0
SCL,1/22/2024 7 a.m. PST,332.0
SCL,1/22/2024 8 a.m. PST,394.0
SCL,1/22/2024 9 a.m. PST,441.0
SCL,1/22/2024 10 a.m. PST,444.0
SCL,1/22/2024 11 a.m. PST,425.0
SCL,1/22/2024 12 p.m. PST,404.0
SCL,1/22/2024 1 p.m. PST,437.0
SCL,1/22/2024 2 p.m. PST,439.0
SCL,1/22/2024 3 p.m. PST,413.0
SCL,1/22/2024 4 p.m. PST,411.0
SCL,1/22/2024 5 p.m. PST,480.0
SCL,1/22/2024 6 p.m. PST,548.0
SCL,1/22/2024 7 p.m. PST,524.0
SCL,1/22/2024 8 p.m. PST,451.0
SCL,1/22/2024 9 p.m. PST,388.0
SCL,1/22/2024 10 p.m. PST,383.0
SCL,1/22/2024 11 p.m. PST,411.0
SCL,1/23/2024 12 a.m. PST,367.0
SCL,1/23/2024 1 a.m. PST,315.0
SCL,1/23/2024 2 a.m. PST,263.0
SCL,1/23/2024 3 a.m. PST,252.0
SCL,1/23/2024 4 a.m. PST,254.0
SCL,1/23/2024 5 a.m. PST,291.0
SCL,1/23/2024 6 a.m. PST,323.0
SCL,1/23/2024 7 a.m. PST,344.0
SCL,1/23/2024 8 a.m. PST,470.0
SCL,1/23/2024 9 a.m. PST,441.0
SCL,1/23/2024 10 a.m. PST,439.0
SCL,1/23/2024 11 a.m. PST,433.0
SCL,1/23/2024 12 p.m. PST,399.0
SCL,1/23/2024 1 p.m. PST,412.0
SCL,1/23/2024 2 p.m. PST,424.0
SCL,1/23/2024 3 p.m. PST,464.0
SCL,1/23/2024 4 p.m. PST,475.0
SCL,1/23/2024 5 p.m. PST,637.0
SCL,1/23/2024 6 p.m. PST,691.0
SCL,1/23/2024 7 p.m. PST,682.0
SCL,1/23/2024 8 p.m. PST,667.0
SCL,1/23/2024 9 p.m. PST,650.0
SCL,1/23/2024 10 p.m. PST,654.0
SCL,1/23/2024 11 p.m. PST,485.0
SCL,1/24/2024 12 a.m. PST,410.0
SCL,1/24/2024 1 a.m. PST,321.0
SCL,1/24/2024 2 a.m. PST,329.0
SCL,1/24/2024 3 a.m. PST,339.0
SCL,1/24/2024 4 a.m. PST,334.0
SCL,1/24/2024 5 a.m. PST,326.0
SCL,1/24/2024 6 a.m. PST,342.0
SCL,1/24/2024 7 a.m. PST,311.0
SCL,1/24/2024 8 a.m. PST,411.0
SCL,1/24/2024 9 a.m. PST,473.0
SCL,1/24/2024 10 a.m. PST,599.0
SCL,1/24/2024 11 a.m. PST,565.0
SCL,1/24/2024 12 p.m. PST,542.0
SCL,1/24/2024 1 p.m. PST,557.0
SCL,1/24/2024 2 p.m. PST,457.0
SCL,1/24/2024 3 p.m. PST,445.0
SCL,1/24/2024 4 p.m. PST,477.0
SCL,1/24/2024 5 p.m. PST,583.0
SCL,1/24/2024 6 p.m. PST,590.0
SCL,1/24/2024 7 p.m. PST,552.0
SCL,1/24/2024 8 p.m. PST,515.0
SCL,1/24/2024 9 p.m. PST,567.0
SCL,1/24/2024 10 p.m. PST,593.0
SCL,1/24/2024 11 p.m. PST,513.0
SCL,1/25/2024 12 a.m. PST,437.0
SCL,1/25/2024 1 a.m. PST,464.0
SCL,1/25/2024 2 a.m. PST,420.0
SCL,1/25/2024 3 a.m. PST,405.0
SCL,1/25/2024 4 a.m. PST,408.0
SCL,1/25/2024 5 a.m. PST,440.0
SCL,1/25/2024 6 a.m. PST,481.0
