"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"10/16/2024 3 p.m. PDT",84
SCL,"10/16/2024 4 p.m. PDT",91
SCL,"10/16/2024 5 p.m. PDT",120
SCL,"10/16/2024 6 p.m. PDT",194
SCL,"10/16/2024 7 p.m. PDT",305
SCL,"10/16/2024 8 p.m. PDT",887
SCL,"10/16/2024 9 p.m. PDT",831
SCL,"10/16/2024 10 p.m. PDT",823
SCL,"10/16/2024 11 p.m. PDT",879
SCL,"10/17/2024 12 a.m. PDT",838
SCL,"10/17/2024 1 a.m. PDT",801
SCL,"10/17/2024 2 a.m. PDT",763
SCL,"10/17/2024 3 a.m. PDT",710
SCL,"10/17/2024 4 a.m. PDT",688
SCL,"10/17/2024 5 a.m. PDT",661
SCL,"10/17/2024 6 a.m. PDT",699
SCL,"10/17/2024 7 a.m. PDT",266
SCL,"10/17/2024 8 a.m. PDT",269
SCL,"10/17/2024 9 a.m. PDT",254
SCL,"10/17/2024 10 a.m. PDT",106
SCL,"10/17/2024 11 a.m. PDT",98
SCL,"10/17/2024 12 p.m. PDT",93
SCL,"10/17/2024 1 p.m. PDT",85
SCL,"10/17/2024 2 p.m. PDT",84
SCL,"10/17/2024 3 p.m. PDT",86
SCL,"10/17/2024 4 p.m. PDT",83
SCL,"10/17/2024 5 p.m. PDT",238
SCL,"10/17/2024 6 p.m. PDT",376
SCL,"10/17/2024 7 p.m. PDT",621
SCL,"10/17/2024 8 p.m. PDT",898
SCL,"10/17/2024 9 p.m. PDT",922
SCL,"10/17/2024 10 p.m. PDT",888
SCL,"10/17/2024 11 p.m. PDT",891
SCL,"10/18/2024 12 a.m. PDT",847
SCL,"10/18/2024 1 a.m. PDT",761
SCL,"10/18/2024 2 a.m. PDT",681
SCL,"10/18/2024 3 a.m. PDT",633
SCL,"10/18/2024 4 a.m. PDT",674
SCL,"10/18/2024 5 a.m. PDT",728
SCL,"10/18/2024 6 a.m. PDT",729
SCL,"10/18/2024 7 a.m. PDT",218
SCL,"10/18/2024 8 a.m. PDT",232
SCL,"10/18/2024 9 a.m. PDT",157
SCL,"10/18/2024 10 a.m. PDT",119
SCL,"10/18/2024 11 a.m. PDT",117
SCL,"10/18/2024 12 p.m. PDT",125
SCL,"10/18/2024 1 p.m. PDT",223
SCL,"10/18/2024 2 p.m. PDT",100
SCL,"10/18/2024 3 p.m. PDT",100
SCL,"10/18/2024 4 p.m. PDT",96
SCL,"10/18/2024 5 p.m. PDT",123
SCL,"10/18/2024 6 p.m. PDT",368
SCL,"10/18/2024 7 p.m. PDT",555
SCL,"10/18/2024 8 p.m. PDT",876
SCL,"10/18/2024 9 p.m. PDT",806
SCL,"10/18/2024 10 p.m. PDT",795
SCL,"10/18/2024 11 p.m. PDT",894
SCL,"10/19/2024 12 a.m. PDT",828
SCL,"10/19/2024 1 a.m. PDT",795
SCL,"10/19/2024 2 a.m. PDT",703
SCL,"10/19/2024 3 a.m. PDT",747
SCL,"10/19/2024 4 a.m. PDT",764
SCL,"10/19/2024 5 a.m. PDT",790
SCL,"10/19/2024 6 a.m. PDT",757
SCL,"10/19/2024 7 a.m. PDT",156
SCL,"10/19/2024 8 a.m. PDT",155
SCL,"10/19/2024 9 a.m. PDT",131
SCL,"10/19/2024 10 a.m. PDT",126
SCL,"10/19/2024 11 a.m. PDT",128
SCL,"10/19/2024 12 p.m. PDT",135
SCL,"10/19/2024 1 p.m. PDT",131
SCL,"10/19/2024 2 p.m. PDT",134
SCL,"10/19/2024 3 p.m. PDT",133
SCL,"10/19/2024 4 p.m. PDT",135
SCL,"10/19/2024 5 p.m. PDT",544
SCL,"10/19/2024 6 p.m. PDT",669
SCL,"10/19/2024 7 p.m. PDT",673
SCL,"10/19/2024 8 p.m. PDT",786
SCL,"10/19/2024 9 p.m. PDT",779
SCL,"10/19/2024 10 p.m. PDT",770
SCL,"10/19/2024 11 p.m. PDT",829
SCL,"10/20/2024 12 a.m. PDT",819
SCL,"10/20/2024 1 a.m. PDT",774
SCL,"10/20/2024 2 a.m. PDT",639
SCL,"10/20/2024 3 a.m. PDT",610
