"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"5/17/2024 4 p.m. PDT",782
SCL,"5/17/2024 5 p.m. PDT",720
SCL,"5/17/2024 6 p.m. PDT",774
SCL,"5/17/2024 7 p.m. PDT",933
SCL,"5/17/2024 8 p.m. PDT",930
SCL,"5/17/2024 9 p.m. PDT",954
SCL,"5/17/2024 10 p.m. PDT",859
SCL,"5/17/2024 11 p.m. PDT",834
SCL,"5/18/2024 12 a.m. PDT",781
SCL,"5/18/2024 1 a.m. PDT",834
SCL,"5/18/2024 2 a.m. PDT",831
SCL,"5/18/2024 3 a.m. PDT",822
SCL,"5/18/2024 4 a.m. PDT",824
SCL,"5/18/2024 5 a.m. PDT",826
SCL,"5/18/2024 6 a.m. PDT",841
SCL,"5/18/2024 7 a.m. PDT",881
SCL,"5/18/2024 8 a.m. PDT",849
SCL,"5/18/2024 9 a.m. PDT",786
SCL,"5/18/2024 10 a.m. PDT",765
SCL,"5/18/2024 11 a.m. PDT",732
SCL,"5/18/2024 12 p.m. PDT",728
SCL,"5/18/2024 1 p.m. PDT",730
SCL,"5/18/2024 2 p.m. PDT",725
SCL,"5/18/2024 3 p.m. PDT",692
SCL,"5/18/2024 4 p.m. PDT",695
SCL,"5/18/2024 5 p.m. PDT",746
SCL,"5/18/2024 6 p.m. PDT",751
SCL,"5/18/2024 7 p.m. PDT",985
SCL,"5/18/2024 8 p.m. PDT",991
SCL,"5/18/2024 9 p.m. PDT",984
SCL,"5/18/2024 10 p.m. PDT",880
SCL,"5/18/2024 11 p.m. PDT",812
SCL,"5/19/2024 12 a.m. PDT",776
SCL,"5/19/2024 1 a.m. PDT",824
SCL,"5/19/2024 2 a.m. PDT",801
SCL,"5/19/2024 3 a.m. PDT",788
SCL,"5/19/2024 4 a.m. PDT",818
SCL,"5/19/2024 5 a.m. PDT",828
SCL,"5/19/2024 6 a.m. PDT",843
SCL,"5/19/2024 7 a.m. PDT",808
SCL,"5/19/2024 8 a.m. PDT",720
SCL,"5/19/2024 9 a.m. PDT",654
SCL,"5/19/2024 10 a.m. PDT",632
SCL,"5/19/2024 11 a.m. PDT",639
SCL,"5/19/2024 12 p.m. PDT",669
SCL,"5/19/2024 1 p.m. PDT",698
SCL,"5/19/2024 2 p.m. PDT",664
SCL,"5/19/2024 3 p.m. PDT",619
SCL,"5/19/2024 4 p.m. PDT",622
SCL,"5/19/2024 5 p.m. PDT",644
SCL,"5/19/2024 6 p.m. PDT",802
SCL,"5/19/2024 7 p.m. PDT",1010
SCL,"5/19/2024 8 p.m. PDT",1019
SCL,"5/19/2024 9 p.m. PDT",975
SCL,"5/19/2024 10 p.m. PDT",957
SCL,"5/19/2024 11 p.m. PDT",890
SCL,"5/20/2024 12 a.m. PDT",776
SCL,"5/20/2024 1 a.m. PDT",866
SCL,"5/20/2024 2 a.m. PDT",836
SCL,"5/20/2024 3 a.m. PDT",856
SCL,"5/20/2024 4 a.m. PDT",809
SCL,"5/20/2024 5 a.m. PDT",853
SCL,"5/20/2024 6 a.m. PDT",871
SCL,"5/20/2024 7 a.m. PDT",888
SCL,"5/20/2024 8 a.m. PDT",922
SCL,"5/20/2024 9 a.m. PDT",900
SCL,"5/20/2024 10 a.m. PDT",902
SCL,"5/20/2024 11 a.m. PDT",876
SCL,"5/20/2024 12 p.m. PDT",880
SCL,"5/20/2024 1 p.m. PDT",877
SCL,"5/20/2024 2 p.m. PDT",852
SCL,"5/20/2024 3 p.m. PDT",835
SCL,"5/20/2024 4 p.m. PDT",838
SCL,"5/20/2024 5 p.m. PDT",804
SCL,"5/20/2024 6 p.m. PDT",829
SCL,"5/20/2024 7 p.m. PDT",842
SCL,"5/20/2024 8 p.m. PDT",899
