"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"12/14/2024 3 a.m. PST",206
SCL,"12/14/2024 4 a.m. PST",247
SCL,"12/14/2024 5 a.m. PST",250
SCL,"12/14/2024 6 a.m. PST",286
SCL,"12/14/2024 7 a.m. PST",488
SCL,"12/14/2024 8 a.m. PST",510
SCL,"12/14/2024 9 a.m. PST",414
SCL,"12/14/2024 10 a.m. PST",390
SCL,"12/14/2024 11 a.m. PST",382
SCL,"12/14/2024 12 p.m. PST",382
SCL,"12/14/2024 1 p.m. PST",383
SCL,"12/14/2024 2 p.m. PST",440
SCL,"12/14/2024 3 p.m. PST",435
SCL,"12/14/2024 4 p.m. PST",432
SCL,"12/14/2024 5 p.m. PST",430
SCL,"12/14/2024 6 p.m. PST",496
SCL,"12/14/2024 7 p.m. PST",503
SCL,"12/14/2024 8 p.m. PST",506
SCL,"12/14/2024 9 p.m. PST",472
SCL,"12/14/2024 10 p.m. PST",442
SCL,"12/14/2024 11 p.m. PST",404
SCL,"12/15/2024 12 a.m. PST",237
SCL,"12/15/2024 1 a.m. PST",232
SCL,"12/15/2024 2 a.m. PST",223
SCL,"12/15/2024 3 a.m. PST",222
SCL,"12/15/2024 4 a.m. PST",235
SCL,"12/15/2024 5 a.m. PST",241
SCL,"12/15/2024 6 a.m. PST",346
SCL,"12/15/2024 7 a.m. PST",387
SCL,"12/15/2024 8 a.m. PST",462
SCL,"12/15/2024 9 a.m. PST",477
SCL,"12/15/2024 10 a.m. PST",396
SCL,"12/15/2024 11 a.m. PST",393
SCL,"12/15/2024 12 p.m. PST",388
SCL,"12/15/2024 1 p.m. PST",390
SCL,"12/15/2024 2 p.m. PST",399
SCL,"12/15/2024 3 p.m. PST",424
SCL,"12/15/2024 4 p.m. PST",478
SCL,"12/15/2024 5 p.m. PST",537
SCL,"12/15/2024 6 p.m. PST",505
SCL,"12/15/2024 7 p.m. PST",533
SCL,"12/15/2024 8 p.m. PST",507
SCL,"12/15/2024 9 p.m. PST",443
SCL,"12/15/2024 10 p.m. PST",405
SCL,"12/15/2024 11 p.m. PST",378
SCL,"12/16/2024 12 a.m. PST",242
SCL,"12/16/2024 1 a.m. PST",238
SCL,"12/16/2024 2 a.m. PST",239
SCL,"12/16/2024 3 a.m. PST",239
SCL,"12/16/2024 4 a.m. PST",246
SCL,"12/16/2024 5 a.m. PST",255
SCL,"12/16/2024 6 a.m. PST",326
SCL,"12/16/2024 7 a.m. PST",509
SCL,"12/16/2024 8 a.m. PST",621
SCL,"12/16/2024 9 a.m. PST",604
SCL,"12/16/2024 10 a.m. PST",277
SCL,"12/16/2024 11 a.m. PST",277
SCL,"12/16/2024 12 p.m. PST",287
SCL,"12/16/2024 1 p.m. PST",277
SCL,"12/16/2024 2 p.m. PST",277
SCL,"12/16/2024 3 p.m. PST",279
SCL,"12/16/2024 4 p.m. PST",498
SCL,"12/16/2024 5 p.m. PST",582
SCL,"12/16/2024 6 p.m. PST",571
SCL,"12/16/2024 7 p.m. PST",571
SCL,"12/16/2024 8 p.m. PST",572
SCL,"12/16/2024 9 p.m. PST",465
SCL,"12/16/2024 10 p.m. PST",445
SCL,"12/16/2024 11 p.m. PST",275
SCL,"12/17/2024 12 a.m. PST",260
SCL,"12/17/2024 1 a.m. PST",133
SCL,"12/17/2024 2 a.m. PST",126
SCL,"12/17/2024 3 a.m. PST",130
SCL,"12/17/2024 4 a.m. PST",131
SCL,"12/17/2024 5 a.m. PST",144
SCL,"12/17/2024 6 a.m. PST",163
SCL,"12/17/2024 7 a.m. PST",475
SCL,"12/17/2024 8 a.m. PST",515
SCL,"12/17/2024 9 a.m. PST",450
SCL,"12/17/2024 10 a.m. PST",215
SCL,"12/17/2024 11 a.m. PST",300
SCL,"12/17/2024 12 p.m. PST",345
SCL,"12/17/2024 1 p.m. PST",300
SCL,"12/17/2024 2 p.m. PST",302
SCL,"12/17/2024 3 p.m. PST",310
SCL,"12/17/2024 4 p.m. PST",362
SCL,"12/17/2024 5 p.m. PST",547
SCL,"12/17/2024 6 p.m. PST",485
SCL,"12/17/2024 7 p.m. PST",510
SCL,"12/17/2024 8 p.m. PST",531
SCL,"12/17/2024 9 p.m. PST",360
SCL,"12/17/2024 10 p.m. PST",198
SCL,"12/17/2024 11 p.m. PST",280
SCL,"12/18/2024 12 a.m. PST",272
SCL,"12/18/2024 1 a.m. PST",357
SCL,"12/18/2024 2 a.m. PST",265
SCL,"12/18/2024 3 a.m. PST",249
SCL,"12/18/2024 4 a.m. PST",220
SCL,"12/18/2024 5 a.m. PST",208
SCL,"12/18/2024 6 a.m. PST",203
SCL,"12/18/2024 7 a.m. PST",251
SCL,"12/18/2024 8 a.m. PST",270
SCL,"12/18/2024 9 a.m. PST",273
SCL,"12/18/2024 10 a.m. PST",208
SCL,"12/18/2024 11 a.m. PST",199
SCL,"12/18/2024 12 p.m. PST",201
SCL,"12/18/2024 1 p.m. PST",199
SCL,"12/18/2024 2 p.m. PST",220
SCL,"12/18/2024 3 p.m. PST",240
SCL,"12/18/2024 4 p.m. PST",415
SCL,"12/18/2024 5 p.m. PST",412
SCL,"12/18/2024 6 p.m. PST",411
SCL,"12/18/2024 7 p.m. PST",411
SCL,"12/18/2024 8 p.m. PST",276
SCL,"12/18/2024 9 p.m. PST",275
SCL,"12/18/2024 10 p.m. PST",269
SCL,"12/18/2024 11 p.m. PST",272
SCL,"12/19/2024 12 a.m. PST",204
SCL,"12/19/2024 1 a.m. PST",110
SCL,"12/19/2024 2 a.m. PST",93
SCL,"12/19/2024 3 a.m. PST",87
SCL,"12/19/2024 4 a.m. PST",91
SCL,"12/19/2024 5 a.m. PST",92
SCL,"12/19/2024 6 a.m. PST",95
SCL,"12/19/2024 7 a.m. PST",189
SCL,"12/19/2024 8 a.m. PST",360
SCL,"12/19/2024 9 a.m. PST",422
SCL,"12/19/2024 10 a.m. PST",464
SCL,"12/19/2024 11 a.m. PST",311
SCL,"12/19/2024 12 p.m. PST",308
SCL,"12/19/2024 1 p.m. PST",306
SCL,"12/19/2024 2 p.m. PST",305
SCL,"12/19/2024 3 p.m. PST",299
SCL,"12/19/2024 4 p.m. PST",420
SCL,"12/19/2024 5 p.m. PST",447
SCL,"12/19/2024 6 p.m. PST",443
SCL,"12/19/2024 7 p.m. PST",574
SCL,"12/19/2024 8 p.m. PST",488
SCL,"12/19/2024 9 p.m. PST",495
SCL,"12/19/2024 10 p.m. PST",415
SCL,"12/19/2024 11 p.m. PST",277
SCL,"12/20/2024 12 a.m. PST",146
SCL,"12/20/2024 1 a.m. PST",257
SCL,"12/20/2024 2 a.m. PST",237
SCL,"12/20/2024 3 a.m. PST",205
SCL,"12/20/2024 4 a.m. PST",204
SCL,"12/20/2024 5 a.m. PST",244
SCL,"12/20/2024 6 a.m. PST",513
SCL,"12/20/2024 7 a.m. PST",603
SCL,"12/20/2024 8 a.m. PST",546
SCL,"12/20/2024 9 a.m. PST",532
SCL,"12/20/2024 10 a.m. PST",392
SCL,"12/20/2024 11 a.m. PST",431
SCL,"12/20/2024 12 p.m. PST",449
SCL,"12/20/2024 1 p.m. PST",450
SCL,"12/20/2024 2 p.m. PST",452
SCL,"12/20/2024 3 p.m. PST",465
SCL,"12/20/2024 4 p.m. PST",472
SCL,"12/20/2024 5 p.m. PST",612
SCL,"12/20/2024 6 p.m. PST",650
SCL,"12/20/2024 7 p.m. PST",639
SCL,"12/20/2024 8 p.m. PST",647
SCL,"12/20/2024 9 p.m. PST",638
SCL,"12/20/2024 10 p.m. PST",508
SCL,"12/20/2024 11 p.m. PST",485
SCL,"12/21/2024 12 a.m. PST",485
SCL,"12/21/2024 1 a.m. PST",459
SCL,"12/21/2024 2 a.m. PST",379
SCL,"12/21/2024 3 a.m. PST",359
SCL,"12/21/2024 4 a.m. PST",329
SCL,"12/21/2024 5 a.m. PST",333
SCL,"12/21/2024 6 a.m. PST",333
SCL,"12/21/2024 7 a.m. PST",337
SCL,"12/21/2024 8 a.m. PST",361
SCL,"12/21/2024 9 a.m. PST",344
SCL,"12/21/2024 10 a.m. PST",326
SCL,"12/21/2024 11 a.m. PST",326
SCL,"12/21/2024 12 p.m. PST",322
SCL,"12/21/2024 1 p.m. PST",326
SCL,"12/21/2024 2 p.m. PST",329
SCL,"12/21/2024 3 p.m. PST",329
SCL,"12/21/2024 4 p.m. PST",378
SCL,"12/21/2024 5 p.m. PST",572
SCL,"12/21/2024 6 p.m. PST",560
SCL,"12/21/2024 7 p.m. PST",551
SCL,"12/21/2024 8 p.m. PST",575
SCL,"12/21/2024 9 p.m. PST",664
SCL,"12/21/2024 10 p.m. PST",607
SCL,"12/21/2024 11 p.m. PST",642
SCL,"12/22/2024 12 a.m. PST",568
SCL,"12/22/2024 1 a.m. PST",312
SCL,"12/22/2024 2 a.m. PST",282
SCL,"12/22/2024 3 a.m. PST",227
SCL,"12/22/2024 4 a.m. PST",228
SCL,"12/22/2024 5 a.m. PST",228
SCL,"12/22/2024 6 a.m. PST",219
SCL,"12/22/2024 7 a.m. PST",267
SCL,"12/22/2024 8 a.m. PST",235
SCL,"12/22/2024 9 a.m. PST",378
SCL,"12/22/2024 10 a.m. PST",429
SCL,"12/22/2024 11 a.m. PST",438
SCL,"12/22/2024 12 p.m. PST",456
SCL,"12/22/2024 1 p.m. PST",503
SCL,"12/22/2024 2 p.m. PST",433
SCL,"12/22/2024 3 p.m. PST",417
SCL,"12/22/2024 4 p.m. PST",451
SCL,"12/22/2024 5 p.m. PST",727
SCL,"12/22/2024 6 p.m. PST",728
SCL,"12/22/2024 7 p.m. PST",615
SCL,"12/22/2024 8 p.m. PST",587
SCL,"12/22/2024 9 p.m. PST",586
SCL,"12/22/2024 10 p.m. PST",442
SCL,"12/22/2024 11 p.m. PST",239
SCL,"12/23/2024 12 a.m. PST",231
SCL,"12/23/2024 1 a.m. PST",240
SCL,"12/23/2024 2 a.m. PST",226
SCL,"12/23/2024 3 a.m. PST",229
SCL,"12/23/2024 4 a.m. PST",230
SCL,"12/23/2024 5 a.m. PST",265
SCL,"12/23/2024 6 a.m. PST",394
SCL,"12/23/2024 7 a.m. PST",368
SCL,"12/23/2024 8 a.m. PST",466
SCL,"12/23/2024 9 a.m. PST",411
SCL,"12/23/2024 10 a.m. PST",394
SCL,"12/23/2024 11 a.m. PST",396
SCL,"12/23/2024 12 p.m. PST",393
SCL,"12/23/2024 1 p.m. PST",422
SCL,"12/23/2024 2 p.m. PST",423
SCL,"12/23/2024 3 p.m. PST",460
SCL,"12/23/2024 4 p.m. PST",517
SCL,"12/23/2024 5 p.m. PST",633
SCL,"12/23/2024 6 p.m. PST",668
SCL,"12/23/2024 7 p.m. PST",623
SCL,"12/23/2024 8 p.m. PST",588
SCL,"12/23/2024 9 p.m. PST",485
SCL,"12/23/2024 10 p.m. PST",412
SCL,"12/23/2024 11 p.m. PST",316
SCL,"12/24/2024 12 a.m. PST",313
SCL,"12/24/2024 1 a.m. PST",395
SCL,"12/24/2024 2 a.m. PST",391
SCL,"12/24/2024 3 a.m. PST",389
SCL,"12/24/2024 4 a.m. PST",404
SCL,"12/24/2024 5 a.m. PST",422
SCL,"12/24/2024 6 a.m. PST",498
SCL,"12/24/2024 7 a.m. PST",497
SCL,"12/24/2024 8 a.m. PST",569
SCL,"12/24/2024 9 a.m. PST",664
SCL,"12/24/2024 10 a.m. PST",651
SCL,"12/24/2024 11 a.m. PST",590
SCL,"12/24/2024 12 p.m. PST",590
SCL,"12/24/2024 1 p.m. PST",530
SCL,"12/24/2024 2 p.m. PST",456
SCL,"12/24/2024 3 p.m. PST",553
SCL,"12/24/2024 4 p.m. PST",515
SCL,"12/24/2024 5 p.m. PST",568
SCL,"12/24/2024 6 p.m. PST",601
SCL,"12/24/2024 7 p.m. PST",606
SCL,"12/24/2024 8 p.m. PST",627
SCL,"12/24/2024 9 p.m. PST",572
SCL,"12/24/2024 10 p.m. PST",514
SCL,"12/24/2024 11 p.m. PST",566
SCL,"12/25/2024 12 a.m. PST",515
SCL,"12/25/2024 1 a.m. PST",565
SCL,"12/25/2024 2 a.m. PST",558
SCL,"12/25/2024 3 a.m. PST",507
SCL,"12/25/2024 4 a.m. PST",496
SCL,"12/25/2024 5 a.m. PST",606
