"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"3/15/2024 4 p.m. PDT",639
SCL,"3/15/2024 5 p.m. PDT",594
SCL,"3/15/2024 6 p.m. PDT",668
SCL,"3/15/2024 7 p.m. PDT",839
SCL,"3/15/2024 8 p.m. PDT",917
SCL,"3/15/2024 9 p.m. PDT",871
SCL,"3/15/2024 10 p.m. PDT",829
SCL,"3/15/2024 11 p.m. PDT",740
SCL,"3/16/2024 12 a.m. PDT",579
SCL,"3/16/2024 1 a.m. PDT",501
SCL,"3/16/2024 2 a.m. PDT",515
SCL,"3/16/2024 3 a.m. PDT",408
SCL,"3/16/2024 4 a.m. PDT",401
SCL,"3/16/2024 5 a.m. PDT",452
SCL,"3/16/2024 6 a.m. PDT",472
SCL,"3/16/2024 7 a.m. PDT",593
SCL,"3/16/2024 8 a.m. PDT",636
SCL,"3/16/2024 9 a.m. PDT",740
SCL,"3/16/2024 10 a.m. PDT",669
SCL,"3/16/2024 11 a.m. PDT",661
SCL,"3/16/2024 12 p.m. PDT",656
SCL,"3/16/2024 1 p.m. PDT",649
SCL,"3/16/2024 2 p.m. PDT",531
SCL,"3/16/2024 3 p.m. PDT",477
SCL,"3/16/2024 4 p.m. PDT",460
SCL,"3/16/2024 5 p.m. PDT",604
SCL,"3/16/2024 6 p.m. PDT",627
SCL,"3/16/2024 7 p.m. PDT",780
SCL,"3/16/2024 8 p.m. PDT",761
SCL,"3/16/2024 9 p.m. PDT",731
SCL,"3/16/2024 10 p.m. PDT",628
SCL,"3/16/2024 11 p.m. PDT",695
SCL,"3/17/2024 12 a.m. PDT",514
SCL,"3/17/2024 1 a.m. PDT",471
SCL,"3/17/2024 2 a.m. PDT",466
SCL,"3/17/2024 3 a.m. PDT",450
SCL,"3/17/2024 4 a.m. PDT",445
SCL,"3/17/2024 5 a.m. PDT",530
SCL,"3/17/2024 6 a.m. PDT",540
SCL,"3/17/2024 7 a.m. PDT",553
SCL,"3/17/2024 8 a.m. PDT",624
SCL,"3/17/2024 9 a.m. PDT",566
SCL,"3/17/2024 10 a.m. PDT",601
SCL,"3/17/2024 11 a.m. PDT",629
SCL,"3/17/2024 12 p.m. PDT",717
SCL,"3/17/2024 1 p.m. PDT",701
SCL,"3/17/2024 2 p.m. PDT",592
SCL,"3/17/2024 3 p.m. PDT",625
SCL,"3/17/2024 4 p.m. PDT",626
SCL,"3/17/2024 5 p.m. PDT",570
SCL,"3/17/2024 6 p.m. PDT",669
SCL,"3/17/2024 7 p.m. PDT",806
SCL,"3/17/2024 8 p.m. PDT",892
SCL,"3/17/2024 9 p.m. PDT",854
SCL,"3/17/2024 10 p.m. PDT",779
SCL,"3/17/2024 11 p.m. PDT",543
SCL,"3/18/2024 12 a.m. PDT",485
SCL,"3/18/2024 1 a.m. PDT",392
SCL,"3/18/2024 2 a.m. PDT",362
SCL,"3/18/2024 3 a.m. PDT",345
SCL,"3/18/2024 4 a.m. PDT",354
SCL,"3/18/2024 5 a.m. PDT",384
SCL,"3/18/2024 6 a.m. PDT",493
SCL,"3/18/2024 7 a.m. PDT",581
SCL,"3/18/2024 8 a.m. PDT",690
SCL,"3/18/2024 9 a.m. PDT",659
SCL,"3/18/2024 10 a.m. PDT",741
SCL,"3/18/2024 11 a.m. PDT",700
SCL,"3/18/2024 12 p.m. PDT",652
SCL,"3/18/2024 1 p.m. PDT",639
SCL,"3/18/2024 2 p.m. PDT",635
SCL,"3/18/2024 3 p.m. PDT",621
SCL,"3/18/2024 4 p.m. PDT",598
SCL,"3/18/2024 5 p.m. PDT",525
SCL,"3/18/2024 6 p.m. PDT",634
SCL,"3/18/2024 7 p.m. PDT",861
SCL,"3/18/2024 8 p.m. PDT",1011
SCL,"3/18/2024 9 p.m. PDT",963
SCL,"3/18/2024 10 p.m. PDT",735
SCL,"3/18/2024 11 p.m. PDT",570
SCL,"3/19/2024 12 a.m. PDT",458
SCL,"3/19/2024 1 a.m. PDT",412
SCL,"3/19/2024 2 a.m. PDT",391
SCL,"3/19/2024 3 a.m. PDT",371
SCL,"3/19/2024 4 a.m. PDT",381
SCL,"3/19/2024 5 a.m. PDT",375
SCL,"3/19/2024 6 a.m. PDT",395
SCL,"3/19/2024 7 a.m. PDT",594
SCL,"3/19/2024 8 a.m. PDT",774
SCL,"3/19/2024 9 a.m. PDT",684
SCL,"3/19/2024 10 a.m. PDT",656
SCL,"3/19/2024 11 a.m. PDT",620
SCL,"3/19/2024 12 p.m. PDT",595
SCL,"3/19/2024 1 p.m. PDT",499
SCL,"3/19/2024 2 p.m. PDT",473
SCL,"3/19/2024 3 p.m. PDT",421
SCL,"3/19/2024 4 p.m. PDT",357
SCL,"3/19/2024 5 p.m. PDT",401
SCL,"3/19/2024 6 p.m. PDT",490
SCL,"3/19/2024 7 p.m. PDT",670
SCL,"3/19/2024 8 p.m. PDT",657
SCL,"3/19/2024 9 p.m. PDT",626
SCL,"3/19/2024 10 p.m. PDT",579
SCL,"3/19/2024 11 p.m. PDT",520
SCL,"3/20/2024 12 a.m. PDT",431
SCL,"3/20/2024 1 a.m. PDT",360
SCL,"3/20/2024 2 a.m. PDT",359
SCL,"3/20/2024 3 a.m. PDT",364
SCL,"3/20/2024 4 a.m. PDT",345
SCL,"3/20/2024 5 a.m. PDT",350
SCL,"3/20/2024 6 a.m. PDT",343
SCL,"3/20/2024 7 a.m. PDT",436
SCL,"3/20/2024 8 a.m. PDT",547
SCL,"3/20/2024 9 a.m. PDT",544
SCL,"3/20/2024 10 a.m. PDT",603
SCL,"3/20/2024 11 a.m. PDT",553
SCL,"3/20/2024 12 p.m. PDT",523
SCL,"3/20/2024 1 p.m. PDT",470
SCL,"3/20/2024 2 p.m. PDT",324
SCL,"3/20/2024 3 p.m. PDT",332
SCL,"3/20/2024 4 p.m. PDT",343
SCL,"3/20/2024 5 p.m. PDT",378
SCL,"3/20/2024 6 p.m. PDT",501
SCL,"3/20/2024 7 p.m. PDT",654
SCL,"3/20/2024 8 p.m. PDT",675
SCL,"3/20/2024 9 p.m. PDT",641
SCL,"3/20/2024 10 p.m. PDT",605
SCL,"3/20/2024 11 p.m. PDT",555
SCL,"3/21/2024 12 a.m. PDT",461
SCL,"3/21/2024 1 a.m. PDT",331
SCL,"3/21/2024 2 a.m. PDT",305
SCL,"3/21/2024 3 a.m. PDT",296
SCL,"3/21/2024 4 a.m. PDT",303
SCL,"3/21/2024 5 a.m. PDT",312
SCL,"3/21/2024 6 a.m. PDT",350
SCL,"3/21/2024 7 a.m. PDT",473
SCL,"3/21/2024 8 a.m. PDT",532
SCL,"3/21/2024 9 a.m. PDT",466
SCL,"3/21/2024 10 a.m. PDT",582
SCL,"3/21/2024 11 a.m. PDT",600
SCL,"3/21/2024 12 p.m. PDT",575
SCL,"3/21/2024 1 p.m. PDT",480
SCL,"3/21/2024 2 p.m. PDT",480
SCL,"3/21/2024 3 p.m. PDT",489
SCL,"3/21/2024 4 p.m. PDT",473
SCL,"3/21/2024 5 p.m. PDT",437
SCL,"3/21/2024 6 p.m. PDT",600
SCL,"3/21/2024 7 p.m. PDT",754
SCL,"3/21/2024 8 p.m. PDT",982
SCL,"3/21/2024 9 p.m. PDT",1027
SCL,"3/21/2024 10 p.m. PDT",953
SCL,"3/21/2024 11 p.m. PDT",537
SCL,"3/22/2024 12 a.m. PDT",487
